Item_Identifier,Item_type_combined_Drinks,Item_type_combined_Food,Item_type_combined_Non-Consumable,Item_Weight,Item_Fat_Content_Low Fat,Item_Fat_Content_Non-Edible,Item_Fat_Content_Regular,Item_Visibility_avg,Item_MRP,Outlet_Identifier_OUT010,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Years.of.Operation,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Outlet_Sales
DRI03,1,0,0,6.03,1,0,0,0.345643929,178.1028,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,1416.8224
FDY03,0,1,0,12.79,0,0,1,2.020832162,112.6202,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,675.1212
NCV17,0,0,1,18.85,0,1,0,0.244608218,130.2626,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,3016.7398
NCJ17,0,0,1,7.68,0,1,0,2.311191992,85.5224,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,1278.336
NCP54,0,0,1,15.35,0,1,0,0.535966657,124.673,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,2093.941
FDZ15,0,1,0,13.1,1,0,0,0.316941803,119.2782,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,3098.6332
NCR05,0,0,1,10.1,0,1,0,0.831706821,198.6084,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,2182.4924
FDX03,0,1,0,12.79,0,0,1,1.621935679,44.7744,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,135.8232
FDQ12,0,1,0,12.65,1,0,0,0.53799949,231.401,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,2526.711
FDC21,0,1,0,14.6,0,0,1,0.650815189,109.8254,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,1627.881
FDQ40,0,1,0,11.1,0,0,1,0.548487645,176.0712,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,1581.9408
FDI07,0,1,0,12.79,0,0,1,0.509415585,197.2426,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,3163.8816
FDQ25,0,1,0,8.63,0,0,1,0.429408055,172.5422,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,2241.7486
NCK18,0,0,1,9.6,0,1,0,1,163.9184,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,4293.0784
DRI25,1,0,0,19.6,1,0,0,0.860374104,55.6614,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,165.7842
DRA24,1,0,0,19.35,0,0,1,0.606347663,165.0868,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,982.7208
FDA32,0,1,0,14,1,0,0,0.457224457,214.7192,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,3020.0688
FDE59,0,1,0,12.15,1,0,0,0.948277722,34.3532,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,251.6724
FDY59,0,1,0,8.195,1,0,0,0.476150376,93.8462,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,647.8234
FDQ20,0,1,0,8.325,1,0,0,0.452524412,41.6138,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,284.2966
FDB21,0,1,0,7.475,1,0,0,2.261096727,241.6854,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,6042.135
FDB41,0,1,0,12.79,0,0,1,2.583404763,45.2718,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,47.2718
DRG11,1,0,0,6.385,1,0,0,1.27012875,109.8596,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,3235.788
FDV10,0,1,0,12.79,0,0,1,1.770868248,41.0112,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,42.6112
FDI41,0,1,0,18.5,0,0,1,0.943176497,148.3418,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,1765.7016
FDN10,0,1,0,11.5,1,0,0,0.703301665,118.9124,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,1540.6612
NCM17,0,0,1,7.93,0,1,0,1.082981597,45.9086,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,1070.6064
DRG37,1,0,0,12.79,1,0,0,0.514445835,154.3972,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,311.5944
FDA21,0,1,0,13.65,1,0,0,0.54635512,183.7924,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,2591.2936
FDM27,0,1,0,12.35,0,0,1,2.400770354,157.9946,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,3313.6866
FDA32,0,1,0,14,1,0,0,0.457008499,216.0192,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,2588.6304
NCZ53,0,0,1,9.6,0,1,0,0.371708683,189.2214,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,3956.8494
FDW40,0,1,0,14,0,0,1,1.593952052,143.2812,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,3277.0676
FDS52,0,1,0,8.89,1,0,0,0.082990891,100.5016,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,1315.6208
FDM58,0,1,0,16.85,0,0,1,2.022437841,109.8544,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,223.7088
NCE54,0,0,1,12.79,0,1,0,0.714119632,75.5354,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,150.4708
FDS11,0,1,0,7.05,0,0,1,0.842238993,225.3088,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,5816.4288
FDL20,0,1,0,17.1,1,0,0,1.95009528,111.6886,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,1556.6404
FDX13,0,1,0,12.79,1,0,0,0.720994142,249.1092,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,8217.3036
FDR21,0,1,0,19.7,1,0,0,1.014055162,174.437,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,1587.933
FDV28,0,1,0,16.1,0,0,1,2.431725562,33.6558,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,203.7348
FDZ51,0,1,0,11.3,0,0,1,0.831828363,96.9094,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,952.094
FDD46,0,1,0,6.035,1,0,0,2.146118496,153.1998,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,1537.998
FDE23,0,1,0,17.6,0,0,1,0.809634438,46.706,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,699.09
NCF55,0,0,1,6.675,0,1,0,0.329179073,34.9874,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,247.0118
FDU12,0,1,0,15.5,0,0,1,1.147609426,262.9568,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,1845.5976
FDZ22,0,1,0,9.395,1,0,0,0.687465775,85.025,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,2080.625
FDI44,0,1,0,16.1,1,0,0,1.518502465,78.4328,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,1158.492
FDH50,0,1,0,15,0,0,1,2.461588185,185.9266,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,4610.665
FDE57,0,1,0,9.6,1,0,0,0.551023611,142.9154,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,3261.7542
DRJ51,1,0,0,14.1,1,0,0,1.333085201,228.5668,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,1151.834
FDX52,0,1,0,11.5,0,0,1,0.638149734,192.682,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,3861.64
DRN47,1,0,0,12.1,1,0,0,0.256576402,178.366,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,4314.384
FDT21,0,1,0,7.42,1,0,0,0.309669266,249.0092,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,2988.1104
FDY21,0,1,0,15.1,1,0,0,2.635721026,196.511,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,4713.864
FDG21,0,1,0,12.79,0,0,1,3.883873326,151.005,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,149.805
FDS58,0,1,0,9.285,0,0,1,0.31844967,161.1578,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,4011.445
FDA26,0,1,0,7.855,0,0,1,1,220.1482,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,4600.0122
FDY16,0,1,0,12.79,0,0,1,1.391603841,182.5266,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,6454.931
FDF20,0,1,0,12.85,1,0,0,0.503696266,196.6768,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,2759.0752
FDI15,0,1,0,13.8,1,0,0,2.141455326,263.7884,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,5564.7564
FDC47,0,1,0,15,1,0,0,3.017288278,226.5694,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,913.4776
FDL08,0,1,0,10.8,1,0,0,0.75371537,246.8144,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,2450.144
FDF08,0,1,0,14.3,0,0,1,0.987877918,88.4856,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,1406.1696
FDN03,0,1,0,9.8,0,0,1,0.228756271,250.1408,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,4005.4528
FDG34,0,1,0,11.5,0,0,1,0.572878702,106.6254,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,325.5762
FDA56,0,1,0,9.21,1,0,0,0.133164379,119.8414,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,1340.2554
NCI17,0,0,1,12.79,0,1,0,2.164095479,95.141,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,2510.066
NCO17,0,0,1,10,0,1,0,1.114340154,118.344,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,1797.66
FDK55,0,1,0,18.5,1,0,0,0.392817649,87.7172,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,802.9548
FDD10,0,1,0,20.6,0,0,1,0.701729298,177.4344,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,1962.7784
NCH18,0,0,1,9.3,0,1,0,0.676606263,245.4802,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,3193.8426
NCA53,0,0,1,11.395,0,1,0,0.15008453,48.8034,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,777.6544
DRJ24,1,0,0,11.8,1,0,0,2.876146934,184.3924,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,370.1848
DRN35,1,0,0,8.01,1,0,0,1.064233092,37.9532,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,826.9236
FDC47,0,1,0,15,1,0,0,1.81000628,229.3694,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,5024.1268
FDN48,0,1,0,13.35,1,0,0,0.988818242,93.4804,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,1102.5648
FDR27,0,1,0,12.79,0,0,1,1.450053523,130.7942,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,3047.3666
FDS33,0,1,0,12.79,0,0,1,3.276700921,86.8514,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,354.2056
DRL11,1,0,0,10.5,1,0,0,0.72793112,157.0946,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,2209.1244
FDQ21,0,1,0,21.25,1,0,0,0.296167925,120.4756,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,1938.8096
FDY37,0,1,0,17,0,0,1,0.402846931,142.047,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,3149.234
FDS35,0,1,0,9.3,1,0,0,1.684962575,63.1826,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,2002.0606
DRD60,1,0,0,15.7,1,0,0,0.564526772,183.1634,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,5634.6654
DRP47,1,0,0,15.75,1,0,0,2.131878535,252.8382,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,6308.455
NCY41,0,0,1,12.79,0,1,0,1.142770146,35.2532,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,970.7364
FDR59,0,1,0,14.5,0,0,1,0.969827837,263.1594,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,2616.594
FDM36,0,1,0,12.79,0,0,1,1.559147378,172.6422,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,344.8844
NCI42,0,0,1,12.79,0,1,0,0.156405083,208.4954,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,3751.1172
FDA31,0,1,0,7.1,1,0,0,1.677472246,173.808,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,1211.756
FDY33,0,1,0,14.5,0,0,1,1,159.3262,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,2864.2716
FDV40,0,1,0,17.35,1,0,0,0.223213927,73.1038,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,886.8456
NCW17,0,0,1,18,0,1,0,0.295138507,128.6994,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,2441.4886
FDN38,0,1,0,6.615,0,0,1,1.393350197,248.6408,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,3504.7712
FDQ11,0,1,0,12.79,0,0,1,1.797279523,256.3988,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,256.9988
FDG34,0,1,0,11.5,0,0,1,0.570811769,107.5254,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,325.5762
NCN14,0,0,1,19.1,0,1,0,1.395857673,183.7608,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,4777.7808
FDY46,0,1,0,12.79,1,0,0,0.722608357,188.3898,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,5238.5144
FDS11,0,1,0,7.05,0,0,1,0.847163228,222.1088,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,4026.7584
NCA53,0,0,1,12.79,0,1,0,0.262246807,47.1034,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,145.8102
NCN30,0,0,1,16.35,0,1,0,0.431265217,98.141,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,386.164
FDW32,0,1,0,18.35,0,0,1,1.429762855,84.3882,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,1116.5466
NCR42,0,0,1,9.105,0,1,0,0.976619682,33.39,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,33.29
FDU33,0,1,0,7.63,0,0,1,2.042132144,47.0402,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,1470.0864
FDN15,0,1,0,12.79,1,0,0,0.444244731,140.318,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,139.818
FDD51,0,1,0,12.79,1,0,0,3.184425478,44.2744,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,90.5488
FDF14,0,1,0,7.55,1,0,0,0.412794078,152.934,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,2450.144
NCN19,0,0,1,12.79,0,1,0,0.321210812,189.553,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,379.506
NCO43,0,0,1,5.5,0,1,0,0.713525889,100.1016,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,2125.2336
FDT19,0,1,0,7.59,0,0,1,2.202581301,172.908,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,6231.888
DRK12,1,0,0,9.5,1,0,0,0.634567049,31.49,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,466.06
DRM49,1,0,0,6.11,0,0,1,2.308654328,44.4086,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,1159.8236
FDX43,0,1,0,5.655,1,0,0,1.3002839,164.75,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,1498.05
FDS14,0,1,0,7.285,1,0,0,0.757427284,156.5288,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,2356.932
NCK07,0,0,1,10.65,0,1,0,0.739352958,165.2526,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,3946.8624
FDO19,0,1,0,17.7,0,0,1,1,46.8034,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,923.4646
FDH32,0,1,0,12.8,1,0,0,1.152290199,97.141,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,2799.689
NCZ41,0,0,1,19.85,0,1,0,1,126.1704,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,1877.556
FDL32,0,1,0,15.7,0,0,1,3.108050002,111.0544,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,223.7088
FDC44,0,1,0,15.6,1,0,0,2.631779343,114.4518,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,2390.8878
FDQ59,0,1,0,9.8,0,0,1,0.854241747,84.2908,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,755.0172
NCO54,0,0,1,19.5,0,1,0,0.216251885,57.1614,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,331.5684
DRH36,1,0,0,16.2,1,0,0,0.506120591,74.0696,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,1416.8224
FDY35,0,1,0,17.6,0,0,1,0.242971578,44.0402,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,597.2226
FDA46,0,1,0,13.6,1,0,0,1.793720447,196.2136,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,1944.136
NCL18,0,0,1,18.85,0,1,0,2.54048733,193.1136,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,2332.9632
FDL57,0,1,0,15.1,0,0,1,1.018624204,258.8304,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,5424.9384
NCP50,0,0,1,17.35,0,1,0,1,79.2618,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,966.7416
FDZ25,0,1,0,12.79,0,0,1,1,169.879,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,339.558
FDH24,0,1,0,20.7,1,0,0,0.324946636,157.0288,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,2199.8032
FDQ26,0,1,0,13.5,0,0,1,1.034927049,60.9562,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,533.3058
NCK17,0,0,1,12.79,0,1,0,1,40.348,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,79.896
FDO46,0,1,0,12.79,0,0,1,0.214451506,187.3872,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,2836.308
FDW50,0,1,0,13.1,1,0,0,1.145725123,168.1158,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,2005.3896
FDD29,0,1,0,12.15,1,0,0,0.279580906,254.7698,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,5073.396
FDU26,0,1,0,12.79,0,0,1,1.131419949,120.1782,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,357.5346
FDX04,0,1,0,12.79,0,0,1,0.627270678,46.2376,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,814.9392
FDH31,0,1,0,12.79,0,0,1,0.307982681,98.1042,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,2777.7176
FDJ45,0,1,0,12.79,1,0,0,1.948857319,34.2216,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,173.108
FDX55,0,1,0,15.1,1,0,0,0.836893623,216.1166,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,5007.4818
FDR02,0,1,0,16.7,1,0,0,0.334567792,110.5886,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,1556.6404
NCP55,0,0,1,14.65,0,1,0,0.170011317,55.6614,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,1049.9666
FDT28,0,1,0,13.3,1,0,0,0.969265071,151.8708,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,1655.1788
NCJ06,0,0,1,20.1,0,1,0,0.528387568,118.6782,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,2502.7422
FDF08,0,1,0,14.3,0,0,1,1,89.8856,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,1406.1696
FDT21,0,1,0,7.42,1,0,0,0.310937462,249.7092,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,7719.2852
FDK22,0,1,0,12.79,1,0,0,0.393617585,214.885,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,4976.855
DRJ11,1,0,0,9.5,1,0,0,1.289109299,188.7872,0,1,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,1,0,0,1701.7848
FDH27,0,1,0,7.075,1,0,0,1.480768726,141.8128,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,143.8128
FDU52,0,1,0,12.79,1,0,0,1.692946757,157.063,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,312.926
FDK50,0,1,0,7.96,1,0,0,1,160.7894,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,3235.788
DRJ01,1,0,0,6.135,1,0,0,1.747700324,160.5236,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,2094.6068
FDC21,0,1,0,14.6,0,0,1,0.654010582,109.7254,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,651.1524
FDX39,0,1,0,14.3,0,0,1,0.753207931,212.4586,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,3799.0548
NCY54,0,0,1,12.79,0,1,0,2.681226644,172.1422,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,5000.8238
FDD58,0,1,0,12.79,1,0,0,1.575644165,100.67,0,0,0,0,1,0,0,0,0,0,28,0,0,1,1,0,0,1,0,0,0,399.48
FDW12,0,1,0,8.315,0,0,1,0.540452199,147.1444,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,870.8664
DRE01,1,0,0,10.1,1,0,0,4.242179511,241.8512,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,484.7024
FDT16,0,1,0,9.895,0,0,1,0.738983467,262.1278,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,3904.917
FDC16,0,1,0,11.5,0,0,1,0.313651085,85.054,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,1731.08
FDK52,0,1,0,18.25,1,0,0,1.203012307,226.0062,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,1805.6496
FDS23,0,1,0,4.635,1,0,0,2.136211862,127.0994,0,0,0,0,0,0,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,1927.491
FDI41,0,1,0,18.5,0,0,1,0.943783552,145.8418,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,5591.3884
FDG33,0,1,0,5.365,0,0,1,2.135035991,173.5764,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,2061.3168
NCM31,0,0,1,6.095,0,1,0,1.236147741,140.3154,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,1843.6002
NCY53,0,0,1,12.79,0,1,0,0.882421348,110.4544,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,4250.4672
FDY55,0,1,0,16.75,1,0,0,1.234923501,257.0988,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,0,0,1,0,0,6424.97
FDQ21,0,1,0,21.25,1,0,0,0.295099357,120.8756,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,1,0,0,1,0,0,1575.2828
NCD18,0,0,1,12.79,0,1,0,1.096499905,230.2668,0,0,0,0,0,1,0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,8062.838
FDV09,0,1,0,12.1,1,0,0,0.313632253,148.5734,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,1336.2606
FDI19,0,1,0,15.1,1,0,0,1.328296866,242.2512,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,0,0,0,484.7024
