Item_Weight,Item_Visibility_avg,Item_MRP,Years.of.Operation,Item_Outlet_Sales
17.6,1.158888511,113.2202,4,2025.3636
18,0.592698367,148.4418,11,4119.9704
12.5,0.478359381,99.0384,15,197.0768
9.065,1.747216918,94.4094,26,2856.282
16.85,2.423334043,195.5478,9,4262.4516
16,1.10806803,228.4668,6,2534.0348
9.3,1.011749876,181.6292,26,2371.5796
6.215,0.184171281,37.9848,9,782.9808
20.1,0.341942872,226.6036,6,6831.108
8.77,0.713177458,170.5422,6,2759.0752
16.25,1.321531162,95.141,9,2220.443
15.15,0.420848628,150.4708,26,2106.5912
13.15,1.403881944,159.5604,26,1901.5248
12.15,1,117.615,26,1514.695
12.79,1.173989679,41.8454,28,41.9454
20.85,1.838094573,197.5452,9,4306.3944
18.2,1.005029947,247.2092,9,3486.1288
8.3,0.538239328,36.6506,4,455.4072
6.195,1.093684284,120.1098,11,2892.2352
15.1,1,216.4166,11,2830.3158
11.5,0.318722213,130.7942,11,2782.3782
19,1.696702686,105.4622,9,1905.5196
10.5,1.084839593,120.2098,4,602.549
8.8,1.084722175,210.6612,14,2508.7344
12.79,1.846247027,264.1884,28,264.9884
17.75,0.221518153,160.4262,11,3182.524
12.79,1.22357235,39.8506,28,37.9506
17.75,2.377491457,242.1538,9,4326.3684
20.75,0.366093165,123.373,9,2093.941
16.7,0.944573512,60.6562,4,592.562
12.79,0.78933308,55.5588,28,1145.176
13.85,0.476130256,40.248,11,319.584
15.35,1.716640648,191.1504,16,1725.7536
12.1,1,177.3002,9,3044.7034
12.15,1,118.515,4,1398.18
12.79,0.472154972,74.8012,28,303.6048
16.35,0.202628335,106.128,9,1917.504
12.79,0.469316638,160.1578,28,3048.6982
7.27,1.082099648,111.8518,4,2277.036
13.8,0.882340396,246.9802,14,5896.3248
20.25,0.34837793,240.3538,14,4086.0146
9.3,1.686365927,65.7826,16,968.739
14.15,0.575679858,125.6046,14,1618.5598
12.79,1,164.5526,28,2302.3364
8.115,0.487604404,154.8972,16,1713.7692
12.79,0.683350907,190.8872,28,945.436
11.1,0.503027878,120.1124,11,1896.1984
12.5,0.285739252,96.7384,9,2759.0752
9.8,0.854791549,84.6908,9,1006.6896
19.7,2.446542405,253.1014,4,2805.0154
14.3,0.524706949,95.9726,6,2153.1972
19.75,0.514649208,213.5902,14,4460.1942
18.5,0.390283154,89.4172,26,1605.9096
12.79,0.408448545,174.1396,28,4012.1108
12.35,0.511797653,199.0426,9,3361.6242
12.79,0.233129779,156.9604,28,4278.4308
5.365,2.129679992,169.7764,14,3263.7516
12.79,0.70253266,97.2384,28,2660.5368
20.5,1,82.8592,9,908.1512
8.71,2.111031741,49.5376,16,1198.44
12.79,1,109.4596,28,1833.6132
16,1,48.1718,6,756.3488
17.6,0.121213389,171.6422,26,3793.7284
20.7,1.846278019,118.9466,11,353.5398
13,0.456136678,61.922,9,1557.972
20.2,1.789539289,195.811,6,2553.343
20.35,0.919585391,232.7616,26,2812.3392
18.6,2.303644244,101.1358,26,1105.8938
12.79,0.967828998,46.206,28,1304.968
13.35,1.5631085,229.9352,6,2519.3872
17.85,0.794347213,120.9072,4,2817.6656
16.35,0.202497999,105.528,26,2024.032
14.85,0.296437209,263.791,11,4207.856
21.25,0.152462413,183.1608,6,2756.412
14.15,0.528342672,242.7828,26,3167.8764
17.2,0.381515715,145.9418,9,1765.7016
12.79,0.343961574,161.592,28,4314.384
10.85,2.464970377,107.4622,11,529.311
20.35,0.224791207,233.2958,16,4206.5244
16.35,0.879937874,124.802,15,253.004
9.3,0.663894592,191.6846,16,3057.3536
12.79,1.164448398,231.8958,28,8413.0488
15.75,0.837587771,196.5452,6,3131.9232
14.85,0.926454275,253.2698,11,2283.0282
18.6,0.599172939,243.6802,6,5896.3248
16.35,0.448279951,256.4646,4,515.3292
9.695,1.945077114,226.1404,16,3375.606
15.15,0.186992375,130.0284,6,3559.3668
14.3,0.988513737,88.9856,9,1669.8264
10.895,1.64138561,194.8794,15,585.2382
8.39,1.837357697,165.1868,6,2784.3756
18.35,1,151.934,26,306.268
15.2,1.470465991,116.3492,26,2548.6824
20.2,0.975726997,259.4646,9,2061.3168
12.79,1.204191863,172.3106,28,5475.5392
8.71,1.096266071,185.6924,11,3331.6632
12.15,0.329317233,163.1184,9,3467.4864
8.06,0.324778288,232.0326,11,3003.4238
11.5,4.403609931,130.6652,15,258.3304
14.85,0.281589965,187.3214,16,4333.6922
11.8,1,45.2402,4,1148.505
14.7,0.317692522,143.5128,14,2444.8176
12.79,1.55219595,221.2456,28,663.1368
18.75,0.519747583,214.1218,26,4488.1578
7.235,1,115.1834,11,1382.2008
12.79,0.581886207,211.5586,28,4432.2306
19.6,0.384000447,150.9024,14,3795.06
7.27,0.316873542,92.2488,6,814.9392
15.1,1.605408127,42.0796,11,454.0756
7.81,1.711926882,243.5486,15,488.6972
7.81,0.837209773,125.5046,9,3237.1196
6.465,1.898485174,266.8884,6,1059.9536
12.79,0.882234866,220.8456,28,4199.8664
10.8,1.498264683,100.5042,4,1884.8798
9.5,0.334462384,196.8452,16,3523.4136
20.7,1.517624822,125.5388,26,2105.2596
8.895,1.150468593,235.9616,6,1874.8928
15.6,0.573764472,125.2704,4,2628.5784
9,1.242453662,214.5534,26,3440.8544
19.35,0.252380021,120.9098,11,1687.1372
19.7,0.273852353,102.599,11,2063.98
12.79,0.425492314,44.0402,28,91.8804
5.825,1.392782897,160.7894,4,1617.894
12.79,0.547504032,140.6154,28,4538.0928
12.85,1.647138635,233.8642,4,2323.642
12.85,0.504095809,172.4422,11,4483.4972
17.5,0.253516713,139.918,26,419.454
17,0.840500992,221.1114,16,4434.228
7.05,1.288285664,111.1912,16,1965.4416
5.78,1.124062594,264.0568,9,2109.2544
15.2,1.391085425,229.0352,9,2290.352
12.79,0.859484361,178.437,28,3175.866
11.35,0.083839832,169.279,9,2376.906
17.5,0.207189189,257.7304,11,5683.2688
16.25,1.323836114,95.541,14,1544.656
12.85,0.343263696,179.7318,14,2165.1816
12.79,0.250649525,122.4098,28,3012.745
8.84,1.165591367,109.9228,4,1547.3192
12.79,0.54377444,58.3562,28,1125.8678
17.75,1.687595656,107.5912,16,1528.6768
6.38,0.230366681,143.347,11,858.882
12.79,0.703669019,153.2998,28,3998.7948
10.65,1,57.1272,9,279.636
13.1,1.136267948,75.0354,16,902.8248
12.79,0.987368554,145.7128,28,4026.7584
10.195,1,143.1154,6,2410.8618
6.67,1.371540411,131.2626,6,2098.6016
5.32,1.411186594,103.8674,11,509.337
12.79,0.732223706,133.1626,28,2492.0894
12.1,0.453395278,144.3444,4,1161.1552
13.85,0.857401098,232.73,4,6291.81
16.35,0.526531588,125.602,14,3036.048
18.35,1.348063675,192.8504,26,2876.256
15.5,0.667510346,102.0332,15,102.5332
12.1,0.311868188,150.4734,16,2078.6276
12.1,0.311809222,148.2734,9,3266.4148
19.25,0.88285299,85.2908,26,671.1264
8.71,1.094047317,183.3924,16,3146.5708
10.5,0.413230663,170.9106,26,3251.1014
11.6,2.192539435,240.8222,4,3585.333
16,2.933583618,55.9246,15,405.4722
6.865,0.863434961,214.6218,11,1923.4962
10.395,0.474405143,159.5604,11,2852.2872
8.05,1.18873632,259.0646,16,4380.2982
5.785,0.590969615,264.2252,6,3934.878
10.3,0.893348908,191.653,14,5313.084
12.5,0.472704214,103.099,4,722.393
7.63,0.927318697,92.5436,14,1607.2412
13.5,1,78.396,9,1438.128
17.5,0.7967894,101.299,11,722.393
12.79,1.88693024,112.0518,28,113.8518
8.21,0.163878945,150.5392,4,1043.9744
11.65,0.166229066,110.9544,4,335.5632
18.5,1,119.8124,6,4029.4216
7.72,1.137721594,78.7986,4,856.8846
5.88,0.377279229,149.4392,9,1640.5312
6.85,0.346898993,262.3594,9,3924.891
12.79,2.525632748,176.1712,28,3691.1952
7.52,0.83516757,128.8994,26,2055.9904
13.65,0.393020825,81.2302,16,2059.9852
12.79,0.44729458,46.2086,28,802.9548
6.985,2.087030554,185.2608,11,2940.1728
12.79,1,240.6222,28,4302.3996
9.3,0.406627226,248.9092,15,498.0184
12.1,0.456422534,74.767,26,2220.443
5.98,0.663206433,145.3418,4,2354.2688
9,1.056112949,266.2884,14,2914.8724
7.145,0.270789495,160.6578,4,2246.4092
19,0.269210987,211.7244,11,2752.4172
7.855,2.454408487,35.6848,11,335.5632
19.5,1.943538377,156.1314,9,2792.3652
8.71,1.838442201,92.7778,16,1032.6558
11.5,0.22623903,173.908,4,1211.756
18.85,0.613080631,244.3144,14,5635.3312
13.65,0.477749748,98.77,11,1697.79
6.135,1.19926461,114.386,14,1018.674
5.655,2.665443564,146.9102,4,1749.7224
14.85,0.295591043,261.291,26,10256.649
20.75,0.959989465,153.7682,9,1829.6184
10,1.023185073,234.859,4,1181.795
10.3,1.06177406,263.6226,9,6608.065
5.675,0.356269546,156.1288,16,2828.3184
5.51,1,98.9726,4,1565.9616
17.75,1.115336169,33.9216,11,830.9184
17.75,1.156419032,113.1544,4,1006.6896
8.365,0.605360911,189.2188,11,4570.0512
12.79,1.423502466,200.4742,28,398.1484
10,0.572119629,128.2994,26,1413.4934
18.2,1.006782868,250.1092,14,5727.2116
19.35,0.605291953,163.3868,9,3439.5228
12.79,0.33890623,143.7812,28,4986.842
7.39,1.822226356,141.447,26,2290.352
7.945,0.241096296,163.821,14,1794.331
16,2.619436103,157.0972,16,4673.916
20.1,1.174389495,59.2536,16,735.0432
20.6,0.595204812,94.4778,15,93.8778
8.575,1.095524525,196.5794,6,5267.1438
17.7,0.25266944,47.9034,4,729.051
20,1.306812025,125.4678,15,127.1678
5.695,1.664585723,256.0646,15,1288.323
5.11,1,164.721,4,3588.662
15.25,1,178.166,11,4853.682
12.79,0.440057993,177.837,28,6704.606
18.25,2.776870755,110.357,26,2087.283
15.6,1,170.6132,26,6595.4148
13,2.3328418,76.3986,14,778.986
7.02,1.232554049,147.3734,14,2524.0478
19.7,1.014899736,177.537,16,3175.866
9.1,0.841737361,112.5518,14,341.5554
8,0.768083347,249.9092,15,249.0092
17.75,1.487563633,240.9196,4,4579.3724
19.5,1.946928211,156.4314,14,2326.971
7.685,0.386298318,145.276,16,3515.424
9.6,0.621198333,188.7214,15,376.8428
19.6,0.614846986,45.5718,15,47.2718
17.6,2.661690516,163.6868,15,163.7868
15.6,1.506302327,63.6194,11,743.0328
12.65,0.641015375,108.4938,14,1500.7132
12.79,0.210174719,94.4462,28,2036.0164
12.79,1.158212997,112.1518,28,3870.9612
14.5,1.36401013,159.5604,11,1426.1436
6.425,0.158912953,116.5808,4,2460.7968
9.695,1.07027208,176.9344,11,5888.3352
19.6,0.513598214,56.1614,26,828.921
20.7,0.594946627,152.8366,9,2569.3222
12.6,0.368924343,34.9874,6,529.311
8.275,1.670861744,104.2306,26,3658.571
12.79,0.425287259,106.1964,28,210.3928
19.85,0.691877295,128.102,26,1265.02
7.36,1.327610769,55.2588,15,229.0352
20.35,3.834045798,82.7276,15,162.4552
17.7,2.051558888,183.7924,14,2221.1088
12.79,1.921994918,176.937,28,352.874
8.39,0.366945624,112.6176,9,2175.8344
9.195,0.240418903,81.6592,9,1403.5064
8.93,0.43079153,152.334,9,2143.876
15.7,2.434003874,59.2562,26,296.281
16.7,0.405914717,246.3776,6,1981.4208
12.79,0.757130389,95.0752,28,2588.6304
20.5,1.714042729,194.1478,6,2906.217
12.79,0.232889683,163.7526,28,1973.4312
11.65,0.516273961,112.286,6,452.744
20.75,0.322701181,153.5024,14,2428.8384
12.79,0.962234617,157.563,28,1721.093
16.2,1.122308916,41.7454,15,83.8908
10.195,0.267873136,239.4538,11,4566.7222
12.79,1.884674626,73.4696,28,298.2784
13.3,1.209044607,233.03,26,5359.69
6.215,0.184492496,37.4848,14,111.8544
6.67,1,90.5514,4,974.0654
12.6,1.127148272,255.5356,6,9664.7528
12.15,0.279094119,254.7698,9,5834.4054
16.6,0.763715965,117.2124,14,1422.1488
12.79,0.300785729,128.131,28,1687.803
20.85,0.85615366,103.6648,16,2285.0256
11,0.832848001,101.7358,9,1508.037
15.6,1.013298833,185.5924,14,3146.5708
12.79,1.862425996,217.685,28,432.77
10.195,2.224203938,194.5794,6,4096.6674
12.6,0.952612566,105.099,11,1444.786
20.2,0.977428806,255.7646,14,5410.9566
18,1.894673932,116.5124,4,355.5372
6.75,1,96.7752,14,1342.2528
12.35,2.412557742,158.1946,4,1104.5622
7.59,2.203622152,173.108,11,2077.296
14.8,1.230700738,190.5846,14,3630.6074
5.11,0.528782699,161.721,16,2446.815
6.38,0.483651713,177.4344,16,1784.344
8.3,0.5793772,87.7198,16,1569.9564
16.7,0.587483348,143.8102,6,4811.7366
12.79,0.522142812,156.5288,28,4870.9928
9.695,1.97507447,185.2898,11,3367.6164
8.235,0.219201344,184.795,9,1464.76
10.195,1.916266365,112.1886,16,667.1316
10.695,1.93503308,119.244,26,3475.476
8.38,0.710788446,109.857,9,2306.997
11.65,3.337404686,153.0024,15,455.4072
9.195,0.714324703,52.0666,9,615.1992
8.1,0.299737221,88.6198,16,1569.9564
18.6,0.240458295,152.9366,6,453.4098
17.6,0.286649418,234.659,16,8508.924
20.25,0.216526945,148.0418,4,1177.1344
5.98,1.147418471,53.3614,14,331.5684
18.75,0.157410514,207.8954,14,2292.3494
5.82,1.174717487,255.333,11,4870.327
8.52,0.410283842,153.3682,16,914.8092
15.5,1.913488969,178.4028,4,1239.7196
16.7,1.811329636,182.7976,16,1810.976
9.6,0.416282634,258.1304,4,2324.9736
9.13,0.787351708,151.4024,14,1973.4312
10.5,1,78.296,16,1438.128
17,1.812972781,249.7434,14,4221.8378
12.79,0.511361962,211.6902,28,4247.804
9.195,1.535580335,46.4744,9,950.7624
10.1,0.850268541,117.8492,16,1621.8888
8.18,1,140.5154,11,1701.7848
8.655,1.33698766,122.6756,9,2302.3364
17.85,0.706694957,122.9388,16,3095.97
10.65,1.290618151,229.8668,9,4146.6024
13.65,0.476386045,99.27,26,2596.62
17.25,1.285914832,261.191,6,3155.892
9.5,0.535990219,169.7448,6,3579.3408
16.7,1,63.6168,14,1342.2528
8.6,0.827892001,141.1154,15,425.4462
19.25,1.549418053,54.3956,4,1201.1032
11,2.01712219,222.0798,26,2864.9374
9.895,2.54987629,237.7564,11,3813.7024
14,0.450665749,143.4786,16,1589.2646
7.365,0.64794274,226.972,4,3848.324
20.85,0.942685024,90.2514,26,619.8598
7.64,1.07204691,93.412,16,1491.392
12.79,2.903600546,121.2098,28,120.5098
17.7,1.85080171,103.3674,14,2546.685
7.97,0.609773083,90.4514,6,1328.271
12.35,0.632841057,33.1216,16,519.324
8.42,1.702293823,63.2168,16,703.0848
12.79,2.04807021,170.3106,28,3422.212
6.305,1.865172476,93.2436,26,2079.9592
5.92,0.291707825,49.8692,11,1133.1916
15.1,1.019105563,260.2304,11,4908.2776
17.35,4.247962391,177.5712,15,527.3136
7.405,0.231556471,89.9146,16,1550.6482
6.405,2.069857525,128.7678,14,3052.0272
19.7,1.183194643,178.066,14,3954.852
17.7,0.646666843,162.721,4,978.726
17.6,1.589912283,161.8868,9,4094.67
15.85,1.670923743,39.7506,14,721.0614
17.5,0.236298758,185.1266,14,4795.0916
12.79,0.921955026,150.8024,28,3339.6528
9.6,0.553280226,140.8154,6,1843.6002
11,1.334671533,158.063,11,2659.871
20.75,1.969052116,240.188,4,5992.2
12.79,1,89.4146,28,2645.2234
16.6,1.276319603,118.0124,15,592.562
12.5,0.945273755,199.7426,16,593.2278
7.02,0.75725278,82.425,14,1414.825
19.1,0.392208805,147.6418,9,1471.418
5.785,0.588559284,262.6252,14,524.6504
11.65,0.294324818,40.3164,11,502.0132
19,3.282320366,190.1872,15,567.2616
5.19,0.64754394,197.811,11,2946.165
14.15,1,196.311,16,3338.987
16.2,2.667031079,183.7608,4,2940.1728
7.72,1.134867476,78.8986,14,623.1888
18.6,1.791888242,56.2588,16,1030.6584
8.35,1.934525641,76.5354,6,1805.6496
18.6,2.999253557,55.6588,15,114.5176
12.79,1.049367199,264.0884,28,4504.8028
19,0.40883658,129.8336,26,3451.5072
8.895,0.595303898,207.4296,6,2492.7552
18,0.129391301,78.5618,26,402.809
15.1,1.522651297,144.7786,6,2600.6148
12.79,1,91.8488,28,2716.464
20.5,0.551198873,75.8696,16,2386.2272
12.79,1.172781708,259.7962,28,8028.8822
20.6,0.357050544,93.3778,4,1314.2892
15.85,1.046855705,218.7166,26,4136.6154
20.6,0.727957366,187.7556,14,3004.0896
10.3,0.891219885,187.853,26,2656.542
12.79,1.783210943,55.2588,28,2748.4224
17.6,1.931872136,111.3202,15,337.5606
11.35,0.681474276,101.0016,26,2631.2416
10.195,1.919245648,112.2886,14,2557.3378
17.5,0.254761437,138.518,4,2376.906
12.79,1.1400895,56.0614,28,2597.2858
11,0.574097256,40.948,26,319.584
5.92,0.291117418,47.7692,16,492.692
13.3,1.209822785,232.73,9,2796.36
18.2,2.476767621,45.1086,14,669.129
9.395,1.656730573,42.3112,14,980.0576
6.75,1.640848498,96.3752,9,1342.2528
15.7,1.855752419,133.1942,26,2782.3782
8.39,3.05806245,162.8868,15,327.5736
12.79,0.701396302,47.4692,28,1576.6144
9.6,0.54055782,244.917,11,2916.204
11.1,0.90724999,151.3366,9,3022.732
12.8,1.385962442,108.9938,4,1071.938
12.85,2.568590725,46.106,6,792.302
13.65,0.241744184,231.9668,11,3225.1352
12.79,2.64177457,146.6102,28,1895.5326
7.935,0.482179872,261.591,11,3155.892
12.79,0.79980251,74.967,28,229.701
16.1,0.598360888,189.9846,15,191.0846
7.645,1,41.8112,16,894.8352
8.775,0.548265517,110.7228,15,331.5684
10.65,0.364201145,57.2272,11,1174.4712
7.64,1.078110854,95.012,6,1864.24
7.325,1.423952212,93.2146,6,1733.0774
8.645,2.183484699,94.741,4,1061.951
8.97,1.41251412,55.7956,14,1037.3164
12.79,1.962391047,219.3482,28,219.0482
5.405,0.816337295,198.6742,4,2388.8904
12.79,1.495449654,90.6462,28,2406.2012
10.195,0.267746621,240.1538,14,1442.1228
6.935,0.625937011,103.5332,16,1230.3984
12.79,2.580431454,159.0262,28,159.1262
8.88,1.315808128,152.2682,16,1829.6184
12.79,0.640924477,162.521,28,4567.388
9.3,1.352274688,145.3786,11,2745.0934
9,0.295711038,169.4474,9,4211.185
21.25,0.373766383,146.0102,9,2916.204
12.35,0.405179948,59.2246,14,984.7182
12.79,0.568844285,124.3704,28,3004.0896
16.85,0.351075406,43.9428,16,351.5424
14.7,1.096006704,49.8034,9,631.8442
8.63,0.430487979,173.9422,4,4138.6128
7.935,0.483164197,261.291,4,2892.901
12.79,0.365237735,112.7176,28,1832.2816
19.85,0.976593496,126.7704,9,1752.3856
5.765,1.243500168,37.5164,16,656.4788
17.75,2.381638166,240.5538,14,3845.6608
12.79,1.624047766,55.5588,28,229.0352
8.235,0.219242798,181.895,16,732.38
12.79,1.159669858,43.4086,28,847.5634
6.13,1.551865289,55.0298,14,539.298
9.1,2.65080312,127.2362,4,1635.8706
18.7,1.585847132,121.4072,26,2450.144
15.5,1.150350948,261.7568,14,1845.5976
10.695,1.315559329,156.7972,9,3427.5384
6.695,0.516737278,220.8456,4,5084.0488
16,1.10162724,229.8668,9,4837.7028
5.59,0.857518288,62.6168,26,639.168
11.35,0.658080281,197.0742,6,2587.9646
12.3,0.983767583,93.8804,4,1470.0864
12.79,0.678739031,102.4016,28,2428.8384
17.75,0.526932254,248.775,16,3745.125
17.75,0.464443243,178.566,4,2516.724
12.79,1,245.0144,28,3185.1872
12.79,1.679015487,35.2874,28,988.0472
12.35,0.586135353,110.257,4,1757.712
16.7,0.795920384,113.9176,14,2519.3872
19.35,0.999063239,167.0816,6,1510.0344
15.7,1.737077542,112.0202,16,337.5606
12.79,1.774994185,196.1136,28,6026.8216
18.7,0.401056316,124.902,6,2909.546
7.06,0.66507985,59.5904,26,761.6752
11.35,1,52.4008,9,809.6128
12.79,0.554206297,62.7194,28,123.8388
6.96,1.177057267,90.9146,6,1459.4336
12.79,4.620538922,54.7298,28,107.8596
12.79,0.624397728,37.919,28,768.999
13.15,0.664592471,184.195,14,2746.425
12.79,0.113768851,146.7102,28,4374.306
14.5,3.255072235,102.7332,15,205.0664
7.5,0.919594671,177.4028,15,354.2056
15.2,1.474675321,114.8492,11,1506.0396
11.6,0.14803047,226.2404,16,1800.3232
9,0.487515174,102.0016,4,1518.024
19.35,0.325076426,119.7098,26,1325.6078
15.2,2.328832174,228.0352,15,458.0704
20.2,1.838153115,97.5752,9,1534.0032
12.79,1.80995911,45.2744,28,905.488
12.79,0.979600526,87.4198,28,2267.7148
5.365,2.126374051,171.0764,16,3263.7516
21.2,1,173.6738,14,2954.1546
11.15,0.125797457,150.6708,11,2106.5912
19.35,1.170432179,112.7518,6,683.1108
13.5,0.835074791,33.3874,14,282.2992
9.6,0.215454314,188.1872,9,1701.7848
12.5,1.241492231,91.7488,14,1358.232
15.85,1.190853441,36.3506,9,607.2096
10.195,2.221906173,141.7838,26,1685.8056
20.2,1.47165284,178.6028,6,2302.3364
7.96,0.431805028,161.8894,4,2750.4198
20,0.52068959,45.4086,26,981.3892
6.425,0.963305444,133.0626,6,1442.7886
12.79,1.143003252,262.7568,28,7646.0472
12.1,1.214980824,170.9106,4,1539.9954
11.6,2.00312892,82.2276,15,243.6828
12.79,1.266777761,179.166,28,359.532
9.395,1.572816445,236.9932,9,4242.4776
17.2,0.38374628,147.0418,6,2354.2688
7.42,0.391881889,188.9872,4,2458.1336
18.25,0.822163099,142.0154,9,2127.231
12.79,1.149180383,193.3794,28,8388.4142
17.6,0.595620685,94.641,14,2799.689
12.79,2.207510252,148.705,28,1797.66
6.825,0.709973545,155.1998,4,2460.7968
7.405,2.411770179,208.9296,26,2700.4848
15.7,1.121511269,250.5724,4,4026.7584
15.6,1.782708083,75.667,6,1301.639
9.6,0.752322571,44.2086,15,44.6086
12.79,0.489697114,144.0102,28,5394.9774
12.79,0.5661753,163.1526,28,3946.8624
12.79,1.147898345,88.183,28,1438.128
10.195,2.223336241,139.0838,9,3652.5788
19.1,2.692011224,172.4422,14,3621.2862
8.895,1.102208216,175.937,4,529.311
8.945,2.224338565,262.291,15,1314.955
10.3,2.228856221,103.7648,6,2804.3496
16,2.624748388,155.2972,11,3894.93
6.385,1.886353904,34.3874,6,388.1614
13,0.53188836,47.9034,26,583.2408
20.1,0.830344346,150.9366,6,3476.1418
11.1,1.684886308,189.2846,4,3630.6074
5.175,0.459877537,35.4874,26,388.1614
11.5,1,88.254,16,1298.31
16.75,0.130418172,73.7038,4,1404.1722
12.79,0.370068722,102.3332,28,1948.1308
17.25,1.277617987,261.591,26,3418.883
5.88,1.310641341,155.3998,9,2153.1972
12.79,1.709085318,54.2956,28,1310.2944
7.3,1.31335742,147.6076,6,3251.7672
7.075,0.886052915,143.0128,14,1150.5024
6.365,1,59.7536,6,980.0576
12.79,0.523168455,125.202,28,2783.044
9.3,0.677041741,247.0802,9,1228.401
5.92,0.290875169,50.3692,26,591.2304
9.6,0.449386167,42.6086,9,133.8258
14.15,0.639563564,52.0982,16,578.5802
11.8,1.744759508,198.2084,26,3769.7596
6.765,1.325752591,106.1306,11,1672.4896
12.79,0.216754533,242.6512,28,12117.56
13.15,1.110664751,181.695,15,549.285
12.79,0.329684238,263.191,28,6574.775
18.7,1.596145606,122.9072,6,490.0288
13.3,0.963011294,149.9708,26,2106.5912
9.42,0.66944009,61.5194,6,866.8716
17.6,0.12131434,170.4422,16,2759.0752
8.235,1.256870446,149.3076,6,1921.4988
12.79,1.380415064,162.6894,28,2588.6304
13.15,0.576348457,89.6856,14,703.0848
12.65,0.641318289,106.3938,11,3751.783
20.7,0.408692552,73.2354,11,1504.708
13,2.333944195,76.7986,11,2648.5524
16.1,0.521229537,256.1356,11,6358.39
16,0.924470978,226.2404,11,4725.8484
12.35,1,118.9124,26,3199.8348
14,0.361342736,103.1332,4,1948.1308
20.5,0.496756846,40.0822,9,1257.0304
8.3,0.535954299,38.0506,9,531.3084
19.2,0.626083222,130.131,14,1038.648
9.1,1.22431623,46.9718,6,850.8924
14.15,0.534334064,255.5014,26,5355.0294
7.93,0.084258192,122.1414,14,2924.1936
17.1,1.018214137,114.386,16,1245.046
16.2,0.293578315,154.6972,26,1713.7692
6.465,1.887806958,264.7884,16,3709.8376
7.155,2.560490945,34.3874,4,670.4606
20.6,0.462524188,212.6244,9,3599.3148
20.25,1.563882114,94.612,4,652.484
12.79,1.195889711,189.5556,28,1126.5336
15.85,1.245143677,177.437,4,5645.984
9,1.053596027,266.6884,26,3974.826
12.79,0.169528002,213.456,28,4261.12
12.79,0.565790691,50.0034,28,1992.7394
18.7,0.573679608,111.1886,6,2334.9606
20.85,0.323140935,104.9306,26,2299.6732
18.35,1.428573034,83.9882,26,1202.4348
18.6,1.165092586,162.2236,9,2900.2248
9.8,0.967436687,117.3492,9,810.9444
15.1,1.327355071,219.8456,14,6189.2768
12.79,0.437756149,188.7898,28,2057.9878
