Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,log_MRP,Establishment_Age,Outlet_Size,Outlet_Location_Type,Outlet_Type,log_sales
18,LF,0.073306615,Canned,2.190603957,14,Medium,Tier 1,Supermarket Type1,3.590499657
11.1,Regular,0.036027524,Frozen Foods,2.248638185,16,Small,Tier 1,Supermarket Type1,3.523701319
7.5,LF,0.050708743,Canned,2.091340499,26,High,Tier 3,Supermarket Type1,3.503134962
19.7,Regular,0.161610636,Canned,2.406883053,6,Small,Tier 2,Supermarket Type1,3.5526706
12.1,Regular,0.061424738,Soft Drinks,1.754053099,4,Medium,Tier 3,Supermarket Type2,3.021175484
8.89,LF,0.005485618,Frozen Foods,1.996956246,11,Small,Tier 2,Supermarket Type1,2.783338629
9.9,Regular,0.028696932,Canned,2.06836845,26,High,Tier 3,Supermarket Type1,2.908991079
17.7,LF,0.011603492,Frozen Foods,1.990076778,26,High,Tier 3,Supermarket Type1,3.063893039
14.6,LF,0.059732844,Others,2.382474163,4,Medium,Tier 3,Supermarket Type2,3.723273674
12.6,LF,0.163148041,Household,2.066744734,28,Medium,Tier 3,Supermarket Type3,3.505127557
16.5,LF,0.035711426,Health and Hygiene,1.971331524,14,Medium,Tier 1,Supermarket Type1,3.199920748
14,Regular,0.02976887,Dairy,2.162799113,14,Medium,Tier 1,Supermarket Type1,3.114046034
13.65,LF,0.077548732,Health and Hygiene,1.741096422,4,Medium,Tier 3,Supermarket Type2,2.655852704
11.8,LF,0.11350542,Soft Drinks,2.271591641,14,Medium,Tier 1,Supermarket Type1,3.471508569
20.25,Regular,0.022940826,Baking Goods,2.383552915,16,Small,Tier 1,Supermarket Type1,3.761062234
17.85,Regular,0.046599684,Fruits and Vegetables,2.097391986,9,Small,Tier 2,Supermarket Type1,3.296976718
8.42,LF,0.070555571,Household,2.334492353,9,Small,Tier 2,Supermarket Type1,3.375281486
12.15,LF,0.065026434,Others,2.404327315,6,Small,Tier 2,Supermarket Type1,3.704157383
20.25,Regular,0.022507877,Dairy,2.394642868,9,Small,Tier 2,Supermarket Type1,3.674968994
7.52,Regular,0.044202545,Baking Goods,2.262439224,4,Medium,Tier 3,Supermarket Type2,3.642887726
20,LF,0.034363029,Baking Goods,1.638575109,9,Small,Tier 2,Supermarket Type1,2.603661103
12.6,Regular,0.014661762,Canned,1.949961533,28,Medium,Tier 3,Supermarket Type3,3.365421937
5.62,LF,0,Health and Hygiene,2.086263706,16,Small,Tier 1,Supermarket Type1,3.391545515
12.6,Regular,0.129425145,Dairy,2.341134075,28,Small,Tier 1,Grocery Store,2.340539689
16.2,LF,0.063127333,Canned,2.002036402,14,Medium,Tier 1,Supermarket Type1,3.203555033
14.3,LF,0.127541722,Frozen Foods,1.929022259,16,Small,Tier 1,Supermarket Type1,3.076681796
10.3,Regular,0.011117041,Snack Foods,1.933760534,26,High,Tier 3,Supermarket Type1,3.428648837
19.5,Regular,0.030688557,Canned,1.933254387,9,Small,Tier 2,Supermarket Type1,3.335227152
11.85,Regular,0.055672032,Baking Goods,1.703863753,26,High,Tier 3,Supermarket Type1,2.965107021
19.6,Regular,0.041563696,Frozen Foods,1.677949873,9,Small,Tier 2,Supermarket Type1,2.525774327
9.7,LF,0.070843019,Hard Drinks,2.249771492,6,Small,Tier 2,Supermarket Type1,3.205721094
12.6,LF,0.177354373,Baking Goods,1.669078744,28,Small,Tier 1,Grocery Store,2.132973958
19.85,LF,0.05410964,Seafood,2.290205623,14,Medium,Tier 1,Supermarket Type1,3.294635502
12.6,LF,0.034717799,Canned,2.253905707,28,Medium,Tier 3,Supermarket Type3,3.782957502
12.6,Regular,0.063554289,Breads,2.421043259,28,Medium,Tier 3,Supermarket Type3,3.531679694
7.97,LF,0.057667173,Soft Drinks,2.235887349,15,Small,Tier 3,Grocery Store,2.71376481
17.1,LF,0.038730229,Household,2.220850985,9,Small,Tier 2,Supermarket Type1,3.681941136
11.1,LF,0.294948897,Baking Goods,2.20156207,15,Small,Tier 3,Grocery Store,2.898890752
18.7,LF,0.014580886,Soft Drinks,1.700983928,26,High,Tier 3,Supermarket Type1,2.79461964
16.2,LF,0.063385859,Canned,1.991978791,6,Small,Tier 2,Supermarket Type1,3.430798814
14.7,LF,0.020916223,Hard Drinks,2.151715432,9,Small,Tier 2,Supermarket Type1,3.271740894
12.15,LF,0.131383762,Frozen Foods,2.391016309,14,Medium,Tier 1,Supermarket Type1,3.090515519
16.85,Regular,0.133385398,Snack Foods,2.040817456,15,Small,Tier 3,Grocery Store,2.349683068
16,LF,0.057049301,Dairy,2.353993893,9,Small,Tier 2,Supermarket Type1,3.130411741
6.62,Regular,0.091895319,Canned,2.395572394,26,High,Tier 3,Supermarket Type1,3.544659671
19.1,LF,0.097280981,Fruits and Vegetables,2.366788545,6,Small,Tier 2,Supermarket Type1,3.730378743
11.3,LF,0.007278512,Meat,2.293898406,9,Small,Tier 2,Supermarket Type1,3.442228276
12.6,Regular,0.109003832,Frozen Foods,2.162091623,28,Small,Tier 1,Grocery Store,2.167736065
12.6,LF,0.053211728,Dairy,2.249443451,28,Medium,Tier 3,Supermarket Type3,3.925193929
18,LF,0.039090105,Snack Foods,2.171556212,11,Small,Tier 2,Supermarket Type1,3.614894096
15.5,Regular,0.12639886,Fruits and Vegetables,2.247980137,6,Small,Tier 2,Supermarket Type1,3.394353463
9.5,Regular,0.035121963,Fruits and Vegetables,2.226972955,26,High,Tier 3,Supermarket Type1,3.009735007
5.82,Regular,0.077475884,Fruits and Vegetables,2.407106948,11,Small,Tier 2,Supermarket Type1,3.687558121
14,Regular,0.227260689,Frozen Foods,1.735311404,15,Small,Tier 3,Grocery Store,2.203555033
8.3,Regular,0.030198228,Baking Goods,1.992281281,14,Medium,Tier 1,Supermarket Type1,3.336028187
11.5,Regular,0.062885197,Snack Foods,2.028267791,15,Small,Tier 3,Grocery Store,2.7345014
12.6,LF,0.142728113,Health and Hygiene,1.978367712,28,Medium,Tier 3,Supermarket Type3,3.399685141
7.36,LF,0.052607932,Frozen Foods,1.750961737,6,Small,Tier 2,Supermarket Type1,2.871785594
5.37,Regular,0.140524691,Seafood,2.237484421,11,Small,Tier 2,Supermarket Type1,3.348906849
15.7,Regular,0.027729547,Canned,2.228859564,4,Medium,Tier 3,Supermarket Type2,3.184126481
15.1,LF,0.173833129,Snack Foods,2.293386866,11,Small,Tier 2,Supermarket Type1,3.673377049
14.6,LF,0.059827007,Others,2.378858844,6,Small,Tier 2,Supermarket Type1,3.556942252
7.41,LF,0.159843921,Dairy,2.315192535,4,Medium,Tier 3,Supermarket Type2,3.493589644
9.7,LF,0.029693277,Snack Foods,2.203555033,4,Medium,Tier 3,Supermarket Type2,3.434003954
9.5,Regular,0.010917052,Snack Foods,2.268017895,16,Small,Tier 1,Supermarket Type1,3.305645558
10.1,Regular,0.089688978,Fruits and Vegetables,2.353163494,15,Small,Tier 3,Grocery Store,3.127834319
9,LF,0.03898577,Soft Drinks,1.539314519,14,Medium,Tier 1,Supermarket Type1,2.864736476
18.5,Regular,0,Dairy,2.158995979,9,Small,Tier 2,Supermarket Type1,3.309915941
12.6,LF,0.112161697,Canned,2.188839086,28,Small,Tier 1,Grocery Store,2.183179273
12.6,LF,0.038736754,Soft Drinks,1.571929998,28,Medium,Tier 3,Supermarket Type3,3.107774525
13.3,LF,0.079739853,Dairy,2.367411835,26,High,Tier 3,Supermarket Type1,3.729139671
6.11,Regular,0.103129612,Fruits and Vegetables,2.112594278,11,Small,Tier 2,Supermarket Type1,3.370872367
12.6,Regular,0.054288646,Meat,1.985019385,28,Medium,Tier 3,Supermarket Type3,3.340407664
15.2,LF,0.021327477,Canned,2.33622431,6,Small,Tier 2,Supermarket Type1,3.453160987
20.25,LF,0.036326064,Dairy,2.342715139,16,Small,Tier 1,Supermarket Type1,3.486667724
12.6,LF,0.036012919,Snack Foods,2.170477049,28,Small,Tier 1,Grocery Store,2.773708645
12.6,LF,0.065612808,Household,1.794843423,28,Medium,Tier 3,Supermarket Type3,3.332546313
8.58,LF,0.023934398,Soft Drinks,2.024600589,11,Small,Tier 2,Supermarket Type1,2.981706283
20.7,LF,0.065689432,Household,2.175327968,15,Small,Tier 3,Grocery Store,2.179369648
13.1,LF,0.012167988,Others,2.279331514,6,Small,Tier 2,Supermarket Type1,3.620611332
12.6,Regular,0.019117392,Meat,2.043968688,28,Small,Tier 1,Grocery Store,2.349683068
19.1,LF,0.091917786,Others,2.26188305,16,Small,Tier 1,Supermarket Type1,3.264252873
9.7,LF,0.190711254,Health and Hygiene,2.201835022,15,Small,Tier 3,Grocery Store,2.801980739
10,LF,0.076755106,Frozen Foods,2.151118457,15,Small,Tier 3,Grocery Store,2.145563086
11.1,LF,0.111122936,Fruits and Vegetables,2.277115282,4,Medium,Tier 3,Supermarket Type2,3.559979289
20.25,Regular,0.014790559,Dairy,2.286941692,9,Small,Tier 2,Supermarket Type1,3.585271629
8.16,LF,0.119937231,Meat,2.276813234,4,Medium,Tier 3,Supermarket Type2,3.319581336
21,LF,0.049505857,Snack Foods,2.290808525,4,Medium,Tier 3,Supermarket Type2,3.06538803
14.35,LF,0.080594133,Baking Goods,1.908463572,16,Small,Tier 1,Supermarket Type1,3.244947718
14.15,LF,0.095298849,Soft Drinks,2.235049954,26,High,Tier 3,Supermarket Type1,3.59500475
12.15,LF,0.14526636,Health and Hygiene,2.350326339,14,Medium,Tier 1,Supermarket Type1,3.52835175
6.96,LF,0.077178965,Soft Drinks,1.969017782,9,Small,Tier 2,Supermarket Type1,3.3402756
19.85,LF,0.026115595,Household,1.690529207,6,Small,Tier 2,Supermarket Type1,2.157797542
12.85,Regular,0.152099033,Fruits and Vegetables,2.402499018,9,Small,Tier 2,Supermarket Type1,3.548111036
12.6,Regular,0,Canned,2.189297688,28,Medium,Tier 3,Supermarket Type3,3.813949002
17.35,Regular,0.062979148,Baking Goods,1.944398766,11,Small,Tier 2,Supermarket Type1,3.23243116
18.25,Regular,0.171174491,Dairy,2.194411653,11,Small,Tier 2,Supermarket Type1,2.972562903
14.1,LF,0.089660816,Canned,2.146281873,9,Small,Tier 2,Supermarket Type1,3.149679652
18.35,LF,0.014052469,Household,2.35039263,11,Small,Tier 2,Supermarket Type1,3.129124942
14.65,Regular,0.099113429,Snack Foods,1.723181381,9,Small,Tier 2,Supermarket Type1,2.664077025
17.6,Regular,0,Starchy Foods,1.662814475,16,Small,Tier 1,Supermarket Type1,2.513539871
19.6,LF,0.024276035,Dairy,1.656786009,11,Small,Tier 2,Supermarket Type1,2.788545492
17.6,LF,0.018934719,Health and Hygiene,2.376136965,14,Medium,Tier 1,Supermarket Type1,3.549663403
8.79,LF,0,Fruits and Vegetables,2.090051264,15,Small,Tier 3,Grocery Store,2.085794881
10.2,LF,0.107376743,Snack Foods,2.169108719,9,Small,Tier 2,Supermarket Type1,3.549908007
6.86,LF,0.061155983,Household,2.358698001,15,Small,Tier 3,Grocery Store,2.361162886
20.7,LF,0,Dairy,1.894687049,16,Small,Tier 1,Supermarket Type1,3.206260926
8.2,LF,0.031452265,Baking Goods,1.974724413,14,Medium,Tier 1,Supermarket Type1,2.966358591
17.25,Regular,0,Snack Foods,1.978667968,26,High,Tier 3,Supermarket Type1,3.434854678
7.73,LF,0.047879864,Canned,2.398303274,11,Small,Tier 2,Supermarket Type1,3.600335376
19,LF,0.017746826,Health and Hygiene,2.323920873,14,Medium,Tier 1,Supermarket Type1,3.404952157
20.1,LF,0.07461309,Dairy,2.036320629,9,Small,Tier 2,Supermarket Type1,3.084844564
15.5,Regular,0.025409912,Baking Goods,1.92061059,14,Medium,Tier 1,Supermarket Type1,3.274976738
7.71,Regular,0.06670068,Snack Foods,1.742690575,14,Medium,Tier 1,Supermarket Type1,3.098885479
13.85,Regular,0.025891588,Frozen Foods,2.21780231,9,Small,Tier 2,Supermarket Type1,3.46778238
15.85,LF,0.180096791,Soft Drinks,1.758839252,15,Small,Tier 3,Grocery Store,2.068856459
9.3,LF,0.089186275,Canned,2.162500482,11,Small,Tier 2,Supermarket Type1,3.438557126
7.95,LF,0.015873285,Snack Foods,2.207690905,9,Small,Tier 2,Supermarket Type1,3.442958797
7.54,LF,0.081787519,Soft Drinks,2.082225092,16,Small,Tier 1,Supermarket Type1,3.333888801
5.47,Regular,0.048486801,Baking Goods,2.118141002,26,High,Tier 3,Supermarket Type1,3.532783365
14,LF,0.024468806,Household,1.614321289,6,Small,Tier 2,Supermarket Type1,2.701865586
14.8,LF,0.019559746,Health and Hygiene,2.287307607,4,Medium,Tier 3,Supermarket Type2,3.46630267
12.6,LF,0.157190017,Health and Hygiene,2.195513318,28,Small,Tier 1,Grocery Store,2.500950744
11.65,LF,0.131708682,Baking Goods,2.182706747,14,Medium,Tier 1,Supermarket Type1,3.181278638
12.5,Regular,0.074035423,Canned,1.944086691,4,Medium,Tier 3,Supermarket Type2,3.054558439
20.5,LF,0.143506376,Household,1.540567208,14,Medium,Tier 1,Supermarket Type1,2.885925775
15.35,LF,0.015663185,Others,2.158202618,26,High,Tier 3,Supermarket Type1,3.478001545
9.17,LF,0.102893121,Baking Goods,2.152126218,26,High,Tier 3,Supermarket Type1,3.602940282
12.6,LF,0,Fruits and Vegetables,2.365420964,28,Medium,Tier 3,Supermarket Type3,3.843290472
7.83,LF,0.079952983,Meat,1.797839297,4,Medium,Tier 3,Supermarket Type2,3.06538803
20.7,LF,0.04903471,Fruits and Vegetables,1.601523306,6,Small,Tier 2,Supermarket Type1,2.940946483
8.26,LF,0.057585723,Hard Drinks,2.056078907,15,Small,Tier 3,Grocery Store,2.061389894
13.15,Regular,0.038167453,Snack Foods,1.951753154,6,Small,Tier 2,Supermarket Type1,3.090045758
11.15,LF,0.032438645,Health and Hygiene,2.212327728,6,Small,Tier 2,Supermarket Type1,3.36216878
16,Regular,0.106663245,Baking Goods,2.254701274,26,High,Tier 3,Supermarket Type1,3.621234274
14.15,Regular,0.024404558,Fruits and Vegetables,2.297346805,16,Small,Tier 1,Supermarket Type1,3.407109159
10,LF,0.0674819,Snack Foods,2.370807207,4,Medium,Tier 3,Supermarket Type2,3.072542148
12.6,LF,0.073055148,Seafood,1.527908173,28,Medium,Tier 3,Supermarket Type3,3.107548859
19.6,LF,0.041283361,Household,1.93977576,9,Small,Tier 2,Supermarket Type1,3.327406673
17.6,LF,0.008033611,Dairy,2.241153346,4,Medium,Tier 3,Supermarket Type2,3.634583564
11,LF,0.008997141,Meat,2.079092931,6,Small,Tier 2,Supermarket Type1,3.287535161
10.7,Regular,0.060615254,Breakfast,2.240726923,26,High,Tier 3,Supermarket Type1,3.391075753
20,Regular,0.104083376,Canned,2.031255727,16,Small,Tier 1,Supermarket Type1,3.568808959
5.66,LF,0.175047104,Soft Drinks,2.16705195,9,Small,Tier 2,Supermarket Type1,3.277731258
10.2,Regular,0.147492524,Frozen Foods,2.151013564,6,Small,Tier 2,Supermarket Type1,3.226807492
12.6,LF,0.224837308,Fruits and Vegetables,2.052265206,28,Small,Tier 1,Grocery Store,2.347090258
18,LF,0.124959013,Frozen Foods,2.066372148,4,Medium,Tier 3,Supermarket Type2,2.550885048
15.7,LF,0.074083388,Baking Goods,2.403759305,6,Small,Tier 2,Supermarket Type1,3.832199355
11.3,LF,0.066625843,Household,2.288356109,26,High,Tier 3,Supermarket Type1,3.433364815
8.6,LF,0.090558833,Household,2.051606268,4,Medium,Tier 3,Supermarket Type2,3.490236002
15.15,LF,0.027779254,Baking Goods,2.176585494,16,Small,Tier 1,Supermarket Type1,3.17745223
12.6,LF,0.137870237,Baking Goods,2.243129861,28,Small,Tier 1,Grocery Store,2.54761966
16.2,LF,0.019457372,Soft Drinks,2.187512825,4,Medium,Tier 3,Supermarket Type2,3.095649635
12.6,Regular,0.074620291,Dairy,2.079825695,28,Small,Tier 1,Grocery Store,2.553318077
10.3,Regular,0.058778429,Fruits and Vegetables,2.273818135,26,High,Tier 3,Supermarket Type1,3.424316687
13.65,Regular,0.072912432,Frozen Foods,2.297634909,16,Small,Tier 1,Supermarket Type1,3.743258271
12.6,LF,0.081614376,Frozen Foods,2.331940048,28,Medium,Tier 3,Supermarket Type3,3.763910077
5.11,LF,0.034945416,Household,2.207152149,11,Small,Tier 2,Supermarket Type1,3.416629858
12.8,Regular,0.023526504,Meat,2.349356024,9,Small,Tier 2,Supermarket Type1,3.7502005
13,Regular,0.070288365,Snack Foods,1.808537753,9,Small,Tier 2,Supermarket Type1,3.346048784
12.6,Regular,0.01871404,Fruits and Vegetables,2.349233221,28,Medium,Tier 3,Supermarket Type3,3.852240236
12.6,LF,0.057809959,Meat,2.193768325,28,Medium,Tier 3,Supermarket Type3,3.469453313
12.6,Regular,0.156072361,Breakfast,2.228778533,28,Medium,Tier 3,Supermarket Type3,3.588192148
5.46,Regular,0.032177405,Canned,2.268165946,16,Small,Tier 1,Supermarket Type1,3.717659854
6.86,LF,0.03674399,Household,2.363989708,6,Small,Tier 2,Supermarket Type1,3.79252665
12.35,LF,0.093278912,Snack Foods,2.074496085,9,Small,Tier 2,Supermarket Type1,3.416186474
10.2,LF,0.108004532,Snack Foods,2.172333165,6,Small,Tier 2,Supermarket Type1,3.123939275
4.81,Regular,0.037852995,Dairy,2.101301556,4,Medium,Tier 3,Supermarket Type2,3.559899638
16,Regular,0.065328932,Dairy,1.894861911,4,Medium,Tier 3,Supermarket Type2,3.253257489
20.85,LF,0,Meat,2.061380091,4,Medium,Tier 3,Supermarket Type2,3.023098968
10.5,Regular,0,Baking Goods,2.156284981,16,Small,Tier 1,Supermarket Type1,3.157797542
6.96,LF,0.077129323,Soft Drinks,1.967148129,26,High,Tier 3,Supermarket Type1,3.238817959
9.4,Regular,0.171422166,Fruits and Vegetables,2.143588689,11,Small,Tier 2,Supermarket Type1,3.226807492
20.2,LF,0.110356797,Household,1.792748785,15,Small,Tier 3,Grocery Store,2.102097392
12.6,Regular,0.139484292,Baking Goods,1.974566955,28,Medium,Tier 3,Supermarket Type3,3.400835591
7.79,LF,0.139552827,Dairy,2.023789747,16,Small,Tier 1,Supermarket Type1,2.621303435
10.2,LF,0.107307677,Snack Foods,2.175533846,26,High,Tier 3,Supermarket Type1,3.345788024
11.3,LF,0.047791878,Household,2.257116748,14,Medium,Tier 1,Supermarket Type1,3.701865586
12.6,Regular,0.03150851,Baking Goods,2.231918944,26,High,Tier 3,Supermarket Type1,3.577386178
10.2,Regular,0.146662938,Frozen Foods,2.142025733,16,Small,Tier 1,Supermarket Type1,3.378075167
11.3,Regular,0.054637635,Meat,1.969925397,14,Medium,Tier 1,Supermarket Type1,3.483829807
17.5,LF,0.026980351,Frozen Foods,2.419279837,4,Medium,Tier 3,Supermarket Type2,3.624060869
8.37,Regular,0.039844429,Fruits and Vegetables,2.279025064,16,Small,Tier 1,Supermarket Type1,3.279709824
11.5,LF,0.017678008,Health and Hygiene,2.111472887,11,Small,Tier 2,Supermarket Type1,3.231753369
8.05,Regular,0.164542555,Dairy,2.050193314,26,High,Tier 3,Supermarket Type1,3.23243116
12.5,Regular,0.082215187,Fruits and Vegetables,1.961178011,6,Small,Tier 2,Supermarket Type1,3.036063945
8.06,LF,0.021409913,Breakfast,2.361222628,14,Medium,Tier 1,Supermarket Type1,3.84079452
5.32,LF,0.092865746,Health and Hygiene,2.002888852,9,Small,Tier 2,Supermarket Type1,3.42300857
9.5,LF,0.031410378,Fruits and Vegetables,2.042665276,4,Medium,Tier 3,Supermarket Type2,3.441391888
12.6,LF,0.012215675,Fruits and Vegetables,2.211626122,28,Medium,Tier 3,Supermarket Type3,3.740428981
12.3,Regular,0.106327251,Fruits and Vegetables,2.237643253,16,Small,Tier 1,Supermarket Type1,3.417736341
9.6,Regular,0,Breads,2.007316683,14,Medium,Tier 1,Supermarket Type1,3.375403325
17.75,Regular,0.067490036,Baking Goods,2.267697259,9,Small,Tier 2,Supermarket Type1,3.801980739
12.8,LF,0.076045655,Fruits and Vegetables,1.984711793,9,Small,Tier 2,Supermarket Type1,3.5757764
9.5,LF,0.142425145,Hard Drinks,2.278724342,15,Small,Tier 3,Grocery Store,2.878722122
13.65,Regular,0.044526443,Meat,1.579248399,15,Small,Tier 3,Grocery Store,1.856767546
16.5,Regular,0.066352552,Breakfast,2.258228173,14,Medium,Tier 1,Supermarket Type1,3.62282219
10.1,LF,0.056077574,Household,2.071326639,16,Small,Tier 1,Supermarket Type1,3.210021075
17.2,Regular,0.0120098,Canned,2.212502953,9,Small,Tier 2,Supermarket Type1,3.448244393
12.6,Regular,0.036551446,Snack Foods,1.797401895,28,Small,Tier 1,Grocery Store,2.092856735
5.15,Regular,0.06117708,Meat,2.085785613,16,Small,Tier 1,Supermarket Type1,3.507830083
7.72,Regular,0.147904328,Fruits and Vegetables,2.066872085,15,Small,Tier 3,Grocery Store,2.071317057
15.6,LF,0.037764269,Snack Foods,2.09680716,11,Small,Tier 2,Supermarket Type1,3.352774145
19.35,LF,0.026329989,Fruits and Vegetables,2.228522006,6,Small,Tier 2,Supermarket Type1,3.568886993
5.51,LF,0.034467286,Health and Hygiene,1.985752409,9,Small,Tier 2,Supermarket Type1,3.42202489
17.25,LF,0.070703828,Dairy,2.231409437,15,Small,Tier 3,Grocery Store,2.535993492
12.6,LF,0.008792907,Frozen Foods,1.9855989,28,Medium,Tier 3,Supermarket Type3,3.470726761
8.85,LF,0.054171606,Fruits and Vegetables,2.264650682,6,Small,Tier 2,Supermarket Type1,3.465214336
7.9,Regular,0.094488485,Breakfast,2.00317263,26,High,Tier 3,Supermarket Type1,3.090045758
5.78,LF,0.014614357,Soft Drinks,2.168232819,4,Medium,Tier 3,Supermarket Type2,3.367907888
5.82,LF,0.134975628,Household,2.231925564,15,Small,Tier 3,Grocery Store,2.707005226
14,LF,0.030155224,Fruits and Vegetables,2.33187088,11,Small,Tier 2,Supermarket Type1,3.480016837
5.88,LF,0.024926013,Household,2.175915189,14,Medium,Tier 1,Supermarket Type1,3.173591809
19.7,LF,0.026903714,Household,1.982599544,11,Small,Tier 2,Supermarket Type1,3.104604478
12.6,LF,0.328390948,Canned,2.164477177,28,Small,Tier 1,Grocery Store,2.769796056
8.18,LF,0.013127548,Household,2.152335441,9,Small,Tier 2,Supermarket Type1,3.29785143
12.6,Regular,0.021969896,Fruits and Vegetables,2.395517196,16,Small,Tier 1,Supermarket Type1,3.510158745
9.4,LF,0.045525961,Snack Foods,1.921296215,6,Small,Tier 2,Supermarket Type1,3.175526309
8.52,LF,0.027114238,Soft Drinks,2.181752719,11,Small,Tier 2,Supermarket Type1,3.224571958
9,LF,0.038892859,Soft Drinks,1.557735718,26,High,Tier 3,Supermarket Type1,3.040827735
12.6,LF,0.166609517,Baking Goods,2.197722624,28,Small,Tier 1,Grocery Store,2.500950744
19.5,LF,0,Canned,2.253580774,14,Medium,Tier 1,Supermarket Type1,3.367039423
21.2,Regular,0.00704098,Starchy Foods,2.239484171,16,Small,Tier 1,Supermarket Type1,3.47043322
17.5,LF,0.027022883,Frozen Foods,2.419114417,6,Small,Tier 2,Supermarket Type1,3.720970882
20.35,LF,0.060688248,Baking Goods,2.369701105,9,Small,Tier 2,Supermarket Type1,3.67091645
12.15,LF,0.131714183,Frozen Foods,2.390663147,4,Medium,Tier 3,Supermarket Type2,3.64681802
12.6,LF,0.053392944,Health and Hygiene,2.287390074,28,Small,Tier 1,Grocery Store,2.585271629
19.1,LF,0.177992139,Household,2.238402932,4,Medium,Tier 3,Supermarket Type2,3.467092476
12.5,LF,0.006775667,Household,1.63257066,14,Medium,Tier 1,Supermarket Type1,3.009735007
