"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","MRP","Outlet_Identifier","Establishment_Age","Outlet_Size","Outlet_Location_Type","Outlet_Type","Sales"
"FDX13",7.73,"LF",0.047977607,"Canned",250,"OUT018",4,"Medium","Tier 3","Supermarket Type2",2241
"NCT54",8.7,"LF",0.120022543,"Household",95,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1428
"FDP33",12.6,"LF",0.088839949,"Snack Foods",254,"OUT027",28,"Medium","Tier 3","Supermarket Type3",10994
"FDZ52",19.2,"LF",0.100230114,"Frozen Foods",113,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1668
"FDS47",16.75,"LF",0.12888573,"Breads",88,"OUT046",16,"Small","Tier 1","Supermarket Type1",1494
"FDO10",13.65,"Regular",0.012749289,"Snack Foods",59,"OUT035",9,"Small","Tier 2","Supermarket Type1",973
"FDV16",7.75,"Regular",0.083399788,"Frozen Foods",35,"OUT017",6,"Small","Tier 2","Supermarket Type1",441
"FDG12",6.64,"Regular",0.006335942,"Baking Goods",122,"OUT049",14,"Medium","Tier 1","Supermarket Type1",2049
"NCJ42",12.6,"LF",0.025039776,"Household",103,"OUT019",28,"Small","Tier 1","Grocery Store",410
"DRD60",15.7,"LF",0.03723211,"Soft Drinks",183,"OUT046",16,"Small","Tier 1","Supermarket Type1",5635
"FDV04",7.83,"Regular",0.150015234,"Frozen Foods",158,"OUT046",16,"Small","Tier 1","Supermarket Type1",943
"NCP18",12.15,"LF",0.02859825,"Household",150,"OUT046",16,"Small","Tier 1","Supermarket Type1",2257
"FDF05",17.5,"LF",0.026865809,"Frozen Foods",262,"OUT035",9,"Small","Tier 2","Supermarket Type1",4208
"FDU13",8.36,"LF",0.187558629,"Canned",148,"OUT046",16,"Small","Tier 1","Supermarket Type1",1471
"FDI08",18.2,"Regular",0.066431507,"Fruits and Vegetables",250,"OUT045",11,"Small","Tier 2","Supermarket Type1",4233
"NCN53",5.18,"LF",0.030349723,"Health and Hygiene",37,"OUT035",9,"Small","Tier 2","Supermarket Type1",423
"FDW49",19.5,"LF",0,"Canned",179,"OUT049",14,"Medium","Tier 1","Supermarket Type1",2328
"FDE50",19.7,"Regular",0.016202582,"Canned",188,"OUT035",9,"Small","Tier 2","Supermarket Type1",3380
"DRH23",14.65,"LF",0.170663661,"Hard Drinks",56,"OUT045",11,"Small","Tier 2","Supermarket Type1",1437
"NCO41",12.6,"LF",0.018757586,"Health and Hygiene",97,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2168
"NCP30",20.5,"LF",0.032954044,"Household",39,"OUT017",6,"Small","Tier 2","Supermarket Type1",314
"FDY35",17.6,"Regular",0.016092971,"Breads",46,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1103
"FDN60",15.1,"LF",0.095351065,"Baking Goods",159,"OUT045",11,"Small","Tier 2","Supermarket Type1",2535
"NCP17",19.35,"LF",0.027827268,"Health and Hygiene",66,"OUT018",4,"Medium","Tier 3","Supermarket Type2",384
"FDO32",12.6,"LF",0.119959873,"Fruits and Vegetables",46,"OUT027",28,"Medium","Tier 3","Supermarket Type3",886
"FDR27",15.1,"Regular",0.160852421,"Meat",131,"OUT010",15,"Small","Tier 3","Grocery Store",397
"FDT22",12.6,"LF",0.111554381,"Snack Foods",60,"OUT027",28,"Medium","Tier 3","Supermarket Type3",1678
"FDY07",11.8,"LF",0,"Fruits and Vegetables",47,"OUT010",15,"Small","Tier 3","Grocery Store",230
"FDD02",16.6,"LF",0.050369191,"Canned",117,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1422
"FDL14",8.12,"Regular",0.05382735,"Canned",155,"OUT010",15,"Small","Tier 3","Grocery Store",312
"FDO08",11.1,"Regular",0.054079556,"Fruits and Vegetables",166,"OUT017",6,"Small","Tier 2","Supermarket Type1",2631
"FDE20",11.35,"Regular",0.005561798,"Fruits and Vegetables",168,"OUT017",6,"Small","Tier 2","Supermarket Type1",3226
"FDY08",12.6,"Regular",0.170246782,"Fruits and Vegetables",142,"OUT027",28,"Medium","Tier 3","Supermarket Type3",3231
"FDM15",12.6,"Regular",0.057143515,"Meat",152,"OUT027",28,"Medium","Tier 3","Supermarket Type3",6197
"FDB34",12.6,"LF",0.026480954,"Snack Foods",88,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2180
"FDO60",20,"LF",0.034363029,"Baking Goods",44,"OUT035",9,"Small","Tier 2","Supermarket Type1",401
"FDY33",14.5,"Regular",0.097201128,"Snack Foods",159,"OUT046",16,"Small","Tier 1","Supermarket Type1",2705
"NCT41",12.6,"LF",0.098031771,"Health and Hygiene",151,"OUT019",28,"Small","Tier 1","Grocery Store",152
"NCG06",16.35,"LF",0.029565309,"Household",256,"OUT018",4,"Medium","Tier 3","Supermarket Type2",515
"FDK45",11.65,"LF",0.033830011,"Seafood",112,"OUT013",26,"High","Tier 3","Supermarket Type1",1585
"FDS27",10.2,"Regular",0.012455787,"Meat",198,"OUT035",9,"Small","Tier 2","Supermarket Type1",2357
"NCM42",6.13,"LF",0.028365524,"Household",110,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1638
"FDU57",8.27,"Regular",0.089479661,"Snack Foods",149,"OUT013",26,"High","Tier 3","Supermarket Type1",2107
"FDZ48",17.75,"LF",0.075959623,"Baking Goods",112,"OUT046",16,"Small","Tier 1","Supermarket Type1",2461
"FDX43",5.66,"LF",0.142732848,"Fruits and Vegetables",168,"OUT010",15,"Small","Tier 3","Grocery Store",166
"FDH53",20.5,"Regular",0.019277945,"Frozen Foods",83,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1734
"FDX57",17.25,"Regular",0,"Snack Foods",95,"OUT013",26,"High","Tier 3","Supermarket Type1",2722
"FDT45",15.85,"LF",0.057302606,"Snack Foods",53,"OUT035",9,"Small","Tier 2","Supermarket Type1",601
"FDJ10",5.1,"Regular",0.129395895,"Snack Foods",140,"OUT013",26,"High","Tier 3","Supermarket Type1",1826
"FDP01",20.75,"Regular",0.105994654,"Breakfast",151,"OUT010",15,"Small","Tier 3","Grocery Store",762
"FDU21",11.8,"Regular",0.07665661,"Snack Foods",32,"OUT013",26,"High","Tier 3","Supermarket Type1",170
"NCI18",18.35,"LF",0.014103354,"Household",225,"OUT017",6,"Small","Tier 2","Supermarket Type1",1346
"FDZ12",9.17,"LF",0.102893121,"Baking Goods",142,"OUT013",26,"High","Tier 3","Supermarket Type1",4008
"NCV05",10.1,"LF",0.03020851,"Health and Hygiene",153,"OUT046",16,"Small","Tier 1","Supermarket Type1",1545
"DRI13",15.35,"LF",0.020310046,"Soft Drinks",218,"OUT013",26,"High","Tier 3","Supermarket Type1",3039
"FDS16",15.15,"Regular",0.066164431,"Frozen Foods",147,"OUT035",9,"Small","Tier 2","Supermarket Type1",2197
"NCK53",11.6,"LF",0.037639672,"Health and Hygiene",98,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1389
"DRL23",18.35,"LF",0.015291576,"Hard Drinks",106,"OUT013",26,"High","Tier 3","Supermarket Type1",1608
"DRI01",7.97,"LF",0,"Soft Drinks",174,"OUT045",11,"Small","Tier 2","Supermarket Type1",2759
"FDM44",12.5,"LF",0.031176157,"Fruits and Vegetables",103,"OUT018",4,"Medium","Tier 3","Supermarket Type2",722
"FDR39",20.35,"LF",0.083929569,"Meat",182,"OUT049",14,"Medium","Tier 1","Supermarket Type1",4926
"NCA05",20.75,"LF",0.025169703,"Health and Hygiene",150,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1188
"FDI41",18.5,"Regular",0.062205112,"Frozen Foods",148,"OUT013",26,"High","Tier 3","Supermarket Type1",1766
"FDM33",15.6,"LF",0,"Snack Foods",220,"OUT018",4,"Medium","Tier 3","Supermarket Type2",661
"DRF27",12.6,"LF",0.02827966,"Dairy",152,"OUT027",28,"Medium","Tier 3","Supermarket Type3",1072
"FDI16",12.6,"Regular",0.135118202,"Frozen Foods",53,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2290
"NCC18",19.1,"LF",0.296713665,"Household",172,"OUT010",15,"Small","Tier 3","Grocery Store",1035
"FDX58",13.15,"LF",0.043755405,"Snack Foods",183,"OUT035",9,"Small","Tier 2","Supermarket Type1",3113
"DRM59",5.88,"LF",0.003589104,"Hard Drinks",156,"OUT013",26,"High","Tier 3","Supermarket Type1",1692
"FDY51",12.5,"LF",0.081134826,"Meat",220,"OUT046",16,"Small","Tier 1","Supermarket Type1",4848
"FDK20",12.6,"Regular",0.041557653,"Fruits and Vegetables",125,"OUT046",16,"Small","Tier 1","Supermarket Type1",2450
"NCO41",12.5,"LF",0.018848862,"Health and Hygiene",97,"OUT046",16,"Small","Tier 1","Supermarket Type1",2168
"FDT46",11.35,"LF",0.03093263,"Snack Foods",52,"OUT018",4,"Medium","Tier 3","Supermarket Type2",607
"NCQ18",15.75,"LF",0.135836828,"Household",100,"OUT017",6,"Small","Tier 2","Supermarket Type1",1298
"FDS09",8.9,"Regular",0.08125293,"Snack Foods",50,"OUT045",11,"Small","Tier 2","Supermarket Type1",1063
"FDN49",17.25,"Regular",0.125200788,"Breakfast",42,"OUT035",9,"Small","Tier 2","Supermarket Type1",679
"FDA15",9.3,"LF",0.016087659,"Dairy",250,"OUT018",4,"Medium","Tier 3","Supermarket Type2",5976
"FDU52",7.56,"LF",0.06390019,"Frozen Foods",157,"OUT045",11,"Small","Tier 2","Supermarket Type1",2503
"FDT03",21.25,"LF",0.009996872,"Meat",186,"OUT035",9,"Small","Tier 2","Supermarket Type1",3124
"FDP38",10.1,"LF",0.053732324,"Canned",50,"OUT010",15,"Small","Tier 3","Grocery Store",304
"FDX28",6.33,"LF",0.125154452,"Frozen Foods",99,"OUT035",9,"Small","Tier 2","Supermarket Type1",1389
"FDV60",20.2,"Regular",0.196438668,"Baking Goods",195,"OUT010",15,"Small","Tier 3","Grocery Store",393
"FDZ52",19.2,"LF",0.100640587,"Frozen Foods",113,"OUT017",6,"Small","Tier 2","Supermarket Type1",1779
"FDY10",17.6,"LF",0.049345425,"Snack Foods",115,"OUT017",6,"Small","Tier 2","Supermarket Type1",1145
"NCZ17",12.15,"LF",0.132952286,"Health and Hygiene",38,"OUT010",15,"Small","Tier 3","Grocery Store",38
"NCV54",11.1,"LF",0.033176087,"Household",120,"OUT045",11,"Small","Tier 2","Supermarket Type1",1896
"NCB19",12.6,"LF",0.158096128,"Household",86,"OUT019",28,"Small","Tier 1","Grocery Store",86
"FDY24",4.88,"Regular",0.133700752,"Baking Goods",53,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1995
"FDV60",20.2,"Regular",0.117599259,"Baking Goods",195,"OUT045",11,"Small","Tier 2","Supermarket Type1",3339
"FDU11",4.79,"LF",0.092516598,"Breads",120,"OUT013",26,"High","Tier 3","Supermarket Type1",1326
"NCF30",17,"LF",0.126440335,"Household",125,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1384
"DRJ49",6.87,"LF",0.013990601,"Soft Drinks",128,"OUT035",9,"Small","Tier 2","Supermarket Type1",2842
"FDO09",13.5,"Regular",0.125170423,"Snack Foods",261,"OUT013",26,"High","Tier 3","Supermarket Type1",3419
"FDE20",11.35,"Regular",0.005525913,"Fruits and Vegetables",168,"OUT013",26,"High","Tier 3","Supermarket Type1",2377
"FDL13",13.85,"Regular",0.056271701,"Breakfast",232,"OUT013",26,"High","Tier 3","Supermarket Type1",1398
"FDG59",15.85,"LF",0.043234574,"Starchy Foods",38,"OUT046",16,"Small","Tier 1","Supermarket Type1",541
"FDR04",7.08,"LF",0.022694623,"Frozen Foods",99,"OUT017",6,"Small","Tier 2","Supermarket Type1",2527
"FDK58",12.6,"Regular",0.044764726,"Snack Foods",102,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2429
"FDJ27",17.7,"Regular",0.122372504,"Meat",102,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1630
"FDF21",10.3,"Regular",0.098464979,"Fruits and Vegetables",189,"OUT010",15,"Small","Tier 3","Grocery Store",190
"FDQ39",12.6,"LF",0.080649685,"Meat",190,"OUT027",28,"Medium","Tier 3","Supermarket Type3",6115
"NCN29",15.2,"LF",0.012184999,"Health and Hygiene",50,"OUT017",6,"Small","Tier 2","Supermarket Type1",146
"FDU15",13.65,"Regular",0.026579951,"Meat",35,"OUT013",26,"High","Tier 3","Supermarket Type1",683
"FDM09",11.15,"Regular",0.086281593,"Snack Foods",171,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1358
"FDL57",15.1,"Regular",0.067020992,"Snack Foods",260,"OUT013",26,"High","Tier 3","Supermarket Type1",5425
"FDU35",12.6,"LF",0.078831762,"Breads",99,"OUT027",28,"Medium","Tier 3","Supermarket Type3",3396
"DRG15",6.13,"LF",0.076721393,"Dairy",59,"OUT035",9,"Small","Tier 2","Supermarket Type1",2021
"FDS26",12.6,"LF",0.089035961,"Dairy",261,"OUT027",28,"Medium","Tier 3","Supermarket Type3",9158
"FDA50",12.6,"LF",0.152632413,"Dairy",98,"OUT019",28,"Small","Tier 1","Grocery Store",97
"NCC07",12.6,"LF",0.023835164,"Household",103,"OUT027",28,"Medium","Tier 3","Supermarket Type3",3051
"FDZ03",13.65,"Regular",0.078786674,"Dairy",185,"OUT046",16,"Small","Tier 1","Supermarket Type1",3356
"FDI15",13.8,"LF",0,"Dairy",264,"OUT049",14,"Medium","Tier 1","Supermarket Type1",3710
"FDX22",6.79,"Regular",0.022970468,"Snack Foods",211,"OUT035",9,"Small","Tier 2","Supermarket Type1",4418
"NCE07",12.6,"LF",0.013066448,"Household",141,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2127
"FDJ03",12.35,"Regular",0.121174241,"Dairy",48,"OUT010",15,"Small","Tier 3","Grocery Store",49
"DRG03",14.5,"LF",0.061986574,"Dairy",153,"OUT046",16,"Small","Tier 1","Supermarket Type1",4922
"FDQ34",10.85,"LF",0.163160327,"Snack Foods",107,"OUT017",6,"Small","Tier 2","Supermarket Type1",1694
"NCL07",13.85,"LF",0.031338558,"Others",41,"OUT046",16,"Small","Tier 1","Supermarket Type1",639
"NCL19",15.35,"LF",0.015708023,"Others",143,"OUT045",11,"Small","Tier 2","Supermarket Type1",2577
"FDY57",20.2,"Regular",0.121231308,"Snack Foods",98,"OUT035",9,"Small","Tier 2","Supermarket Type1",1534
"DRF23",4.61,"LF",0.123151947,"Hard Drinks",175,"OUT018",4,"Medium","Tier 3","Supermarket Type2",2093
"FDJ20",20.7,"Regular",0.100583009,"Fruits and Vegetables",124,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1981
"FDC02",21.35,"LF",0.115194717,"Canned",258,"OUT010",15,"Small","Tier 3","Grocery Store",521
"FDA11",7.75,"LF",0.043326511,"Baking Goods",96,"OUT045",11,"Small","Tier 2","Supermarket Type1",1135
"FDB45",20.85,"LF",0.02137305,"Fruits and Vegetables",103,"OUT045",11,"Small","Tier 2","Supermarket Type1",523
"FDP28",13.65,"Regular",0.080968973,"Frozen Foods",260,"OUT018",4,"Medium","Tier 3","Supermarket Type2",2610
"DRD24",13.85,"LF",0.030795085,"Soft Drinks",143,"OUT046",16,"Small","Tier 1","Supermarket Type1",1985
"FDC08",19,"Regular",0.103449993,"Fruits and Vegetables",225,"OUT046",16,"Small","Tier 1","Supermarket Type1",3169
"FDX24",12.6,"LF",0.013861607,"Baking Goods",94,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2036
"FDV16",7.75,"Regular",0.082861686,"Frozen Foods",33,"OUT013",26,"High","Tier 3","Supermarket Type1",679
"NCN54",20.35,"LF",0.021447102,"Household",76,"OUT017",6,"Small","Tier 2","Supermarket Type1",1313
"NCO43",5.5,"LF",0.04709821,"Others",101,"OUT046",16,"Small","Tier 1","Supermarket Type1",3340
"FDI24",10.3,"LF",0.078728915,"Baking Goods",178,"OUT035",9,"Small","Tier 2","Supermarket Type1",2823
"FDX46",12.3,"Regular",0.058234621,"Snack Foods",59,"OUT045",11,"Small","Tier 2","Supermarket Type1",593
"DRI11",8.26,"LF",0.057585723,"Hard Drinks",114,"OUT010",15,"Small","Tier 3","Grocery Store",115
"DRL23",18.35,"LF",0.015328106,"Hard Drinks",108,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1822
"FDF16",7.3,"LF",0.086307051,"Frozen Foods",147,"OUT045",11,"Small","Tier 2","Supermarket Type1",1330
"FDJ09",15,"LF",0,"Snack Foods",43,"OUT046",16,"Small","Tier 1","Supermarket Type1",543
"FDR46",16.85,"LF",0,"Snack Foods",146,"OUT017",6,"Small","Tier 2","Supermarket Type1",2637
"FDT10",16.7,"Regular",0.062170334,"Snack Foods",61,"OUT045",11,"Small","Tier 2","Supermarket Type1",830
"FDN01",12.6,"LF",0.126760908,"Breakfast",177,"OUT019",28,"Small","Tier 1","Grocery Store",353
"FDZ02",6.91,"Regular",0.038363204,"Dairy",98,"OUT017",6,"Small","Tier 2","Supermarket Type1",587
"FDU34",18.25,"LF",0.075620262,"Snack Foods",124,"OUT017",6,"Small","Tier 2","Supermarket Type1",3486
"FDO10",12.6,"Regular",0,"Snack Foods",59,"OUT019",28,"Small","Tier 1","Grocery Store",401
"NCF42",17.35,"LF",0.167351411,"Household",176,"OUT035",9,"Small","Tier 2","Supermarket Type1",2109
"FDT11",5.94,"Regular",0.029492018,"Breads",188,"OUT018",4,"Medium","Tier 3","Supermarket Type2",939
"DRH23",12.6,"LF",0.298205272,"Hard Drinks",56,"OUT019",28,"Small","Tier 1","Grocery Store",111
"NCR29",7.57,"LF",0.054630544,"Health and Hygiene",57,"OUT035",9,"Small","Tier 2","Supermarket Type1",736
"FDR49",8.71,"LF",0.139795569,"Canned",47,"OUT018",4,"Medium","Tier 3","Supermarket Type2",911
"FDB40",17.5,"Regular",0.007555176,"Dairy",146,"OUT045",11,"Small","Tier 2","Supermarket Type1",2187
"FDV20",20.2,"Regular",0.059894378,"Fruits and Vegetables",126,"OUT049",14,"Medium","Tier 1","Supermarket Type1",2798
"FDC35",7.44,"LF",0.122735471,"Starchy Foods",205,"OUT013",26,"High","Tier 3","Supermarket Type1",3520
"FDD20",14.15,"LF",0.020714523,"Fruits and Vegetables",124,"OUT046",16,"Small","Tier 1","Supermarket Type1",2490
"FDR10",17.6,"LF",0.010031539,"Snack Foods",162,"OUT013",26,"High","Tier 3","Supermarket Type1",1787
"FDW23",12.6,"LF",0.143592939,"Baking Goods",37,"OUT019",28,"Small","Tier 1","Grocery Store",39
"FDK09",15.2,"LF",0.092282353,"Snack Foods",227,"OUT017",6,"Small","Tier 2","Supermarket Type1",4123
"DRP47",15.75,"LF",0.14048631,"Hard Drinks",253,"OUT013",26,"High","Tier 3","Supermarket Type1",3280
"FDY02",8.95,"Regular",0.146701312,"Dairy",262,"OUT010",15,"Small","Tier 3","Grocery Store",1315
"FDO20",12.85,"Regular",0.152001201,"Fruits and Vegetables",252,"OUT013",26,"High","Tier 3","Supermarket Type1",6056
"FDE34",9.2,"LF",0.108501676,"Snack Foods",184,"OUT017",6,"Small","Tier 2","Supermarket Type1",2363
"FDI22",12.6,"LF",0.161039887,"Snack Foods",210,"OUT010",15,"Small","Tier 3","Grocery Store",418
"DRA24",12.6,"Regular",0.069909188,"Soft Drinks",163,"OUT019",28,"Small","Tier 1","Grocery Store",491
"FDW09",12.6,"Regular",0.025795293,"Snack Foods",80,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2139
"FDV45",16.75,"LF",0.045230944,"Snack Foods",188,"OUT018",4,"Medium","Tier 3","Supermarket Type2",4694
"NCA17",20.6,"LF",0,"Health and Hygiene",149,"OUT046",16,"Small","Tier 1","Supermarket Type1",2685
"FDU19",8.77,"Regular",0,"Fruits and Vegetables",174,"OUT013",26,"High","Tier 3","Supermarket Type1",517
"FDG45",8.1,"LF",0.128760294,"Fruits and Vegetables",214,"OUT017",6,"Small","Tier 2","Supermarket Type1",5947
"NCU05",11.8,"LF",0.058855357,"Health and Hygiene",79,"OUT045",11,"Small","Tier 2","Supermarket Type1",2336
"FDV46",18.2,"LF",0.012627478,"Snack Foods",141,"OUT049",14,"Medium","Tier 1","Supermarket Type1",3495
"FDZ21",17.6,"Regular",0.03928284,"Snack Foods",95,"OUT049",14,"Medium","Tier 1","Supermarket Type1",2800
"FDX11",16,"Regular",0.106968577,"Baking Goods",181,"OUT045",11,"Small","Tier 2","Supermarket Type1",2726
"NCN26",10.85,"LF",0,"Household",119,"OUT013",26,"High","Tier 3","Supermarket Type1",2344
"FDN57",18.25,"LF",0.054223942,"Snack Foods",142,"OUT035",9,"Small","Tier 2","Supermarket Type1",2127
"DRZ11",8.85,"Regular",0.113302223,"Soft Drinks",125,"OUT017",6,"Small","Tier 2","Supermarket Type1",1115
"FDW40",14,"Regular",0.105125569,"Frozen Foods",143,"OUT035",9,"Small","Tier 2","Supermarket Type1",3277
"NCZ29",15,"LF",0.071516201,"Health and Hygiene",128,"OUT045",11,"Small","Tier 2","Supermarket Type1",1762
"FDH32",12.8,"LF",0.076214289,"Fruits and Vegetables",97,"OUT045",11,"Small","Tier 2","Supermarket Type1",1834
"FDU08",10.3,"LF",0.027310252,"Fruits and Vegetables",101,"OUT035",9,"Small","Tier 2","Supermarket Type1",1290
"FDR04",12.6,"LF",0.022457694,"Frozen Foods",99,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2430
"NCX06",17.6,"LF",0.015775777,"Household",179,"OUT017",6,"Small","Tier 2","Supermarket Type1",3803
"FDK22",9.8,"LF",0.043663452,"Snack Foods",217,"OUT010",15,"Small","Tier 3","Grocery Store",433
"FDE10",6.67,"Regular",0.09031453,"Snack Foods",131,"OUT018",4,"Medium","Tier 3","Supermarket Type2",1180
"FDD53",12.6,"LF",0.044008347,"Frozen Foods",44,"OUT027",28,"Medium","Tier 3","Supermarket Type3",671
"NCP30",20.5,"LF",0.032741422,"Household",40,"OUT013",26,"High","Tier 3","Supermarket Type1",589
"FDK02",12.5,"LF",0.112399145,"Canned",120,"OUT049",14,"Medium","Tier 1","Supermarket Type1",1438
"FDY32",12.6,"LF",0.226284381,"Fruits and Vegetables",163,"OUT019",28,"Small","Tier 1","Grocery Store",326
"FDC17",12.15,"LF",0.015484763,"Frozen Foods",212,"OUT049",14,"Medium","Tier 1","Supermarket Type1",631
"NCI06",11.3,"LF",0.047791878,"Household",181,"OUT049",14,"Medium","Tier 1","Supermarket Type1",5033
"NCX06",12.6,"LF",0.02746599,"Household",182,"OUT019",28,"Small","Tier 1","Grocery Store",543
"FDG26",18.85,"LF",0.042736348,"Canned",256,"OUT045",11,"Small","Tier 2","Supermarket Type1",3845
"FDT43",16.35,"LF",0.020544065,"Fruits and Vegetables",50,"OUT035",9,"Small","Tier 2","Supermarket Type1",260
"FDI45",13.1,"LF",0.037574137,"Fruits and Vegetables",174,"OUT035",9,"Small","Tier 2","Supermarket Type1",3677
"NCP55",14.65,"LF",0.011180713,"Others",54,"OUT013",26,"High","Tier 3","Supermarket Type1",221
"NCJ54",9.9,"LF",0.060017128,"Household",231,"OUT013",26,"High","Tier 3","Supermarket Type1",4415
"FDC39",7.41,"LF",0.159843921,"Dairy",207,"OUT018",4,"Medium","Tier 3","Supermarket Type2",3116
"DRJ25",14.6,"LF",0.150872868,"Soft Drinks",48,"OUT045",11,"Small","Tier 2","Supermarket Type1",1380
"FDK33",17.85,"LF",0.0112259,"Snack Foods",212,"OUT013",26,"High","Tier 3","Supermarket Type1",4474
"FDM60",10.8,"Regular",0.048339408,"Baking Goods",42,"OUT018",4,"Medium","Tier 3","Supermarket Type2",447
"FDN15",12.6,"LF",0.016653022,"Meat",140,"OUT027",28,"Medium","Tier 3","Supermarket Type3",2936
"FDC17",12.15,"LF",0.01544786,"Frozen Foods",211,"OUT013",26,"High","Tier 3","Supermarket Type1",2735
"FDU10",10.1,"Regular",0.045878153,"Snack Foods",39,"OUT018",4,"Medium","Tier 3","Supermarket Type2",485
"FDQ37",20.75,"LF",0.089243789,"Breakfast",192,"OUT035",9,"Small","Tier 2","Supermarket Type1",4650
"FDO22",13.5,"Regular",0.017844609,"Snack Foods",81,"OUT013",26,"High","Tier 3","Supermarket Type1",1198
"FDG56",13.3,"Regular",0.071743629,"Fruits and Vegetables",60,"OUT018",4,"Medium","Tier 3","Supermarket Type2",919
"FDA52",16.2,"Regular",0.128315409,"Frozen Foods",178,"OUT013",26,"High","Tier 3","Supermarket Type1",3882
"FDC11",20.5,"LF",0.141792841,"Starchy Foods",90,"OUT046",16,"Small","Tier 1","Supermarket Type1",1160
"NCC30",16.6,"LF",0.046161923,"Household",177,"OUT010",15,"Small","Tier 3","Grocery Store",357
"FDK51",19.85,"LF",0.005235143,"Dairy",266,"OUT046",16,"Small","Tier 1","Supermarket Type1",2650
