Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,MRP,Outlet_Identifier,Establishment_Age,Outlet_Size,Outlet_Location_Type,Outlet_Type,Sales
FDO32,6.36,LF,0.120731024,Fruits and Vegetables,47,OUT049,14,Medium,Tier 1,Supermarket Type1,652
NCP05,19.6,LF,0.025429614,Health and Hygiene,152,OUT017,6,Small,Tier 2,Supermarket Type1,2884
FDF44,12.6,Regular,0.059438787,Fruits and Vegetables,131,OUT027,28,Medium,Tier 3,Supermarket Type3,4828
FDX56,17.1,Regular,0.074059474,Fruits and Vegetables,209,OUT046,16,Small,Tier 1,Supermarket Type1,3520
FDE46,12.6,LF,0.015693328,Snack Foods,151,OUT027,28,Medium,Tier 3,Supermarket Type3,907
FDQ09,12.6,LF,0.057850699,Snack Foods,113,OUT027,28,Medium,Tier 3,Supermarket Type3,4377
NCB54,8.76,LF,0.050011058,Health and Hygiene,127,OUT013,26,High,Tier 3,Supermarket Type1,639
NCV18,6.78,LF,0.105225964,Household,84,OUT035,9,Small,Tier 2,Supermarket Type1,3163
NCG55,16.25,LF,0.039207025,Household,116,OUT049,14,Medium,Tier 1,Supermarket Type1,2634
FDV14,19.85,LF,0.044489064,Dairy,89,OUT035,9,Small,Tier 2,Supermarket Type1,1055
FDT31,19.75,LF,0.012437935,Fruits and Vegetables,190,OUT013,26,High,Tier 3,Supermarket Type1,3782
DRD12,6.96,LF,0.077350112,Soft Drinks,91,OUT045,11,Small,Tier 2,Supermarket Type1,639
FDZ40,8.94,LF,0.040346436,Frozen Foods,54,OUT018,4,Medium,Tier 3,Supermarket Type2,593
DRI11,8.26,LF,0.057585723,Hard Drinks,114,OUT010,15,Small,Tier 3,Grocery Store,115
FDP23,6.71,LF,0.03565903,Breads,218,OUT045,11,Small,Tier 2,Supermarket Type1,1959
FDY02,8.95,Regular,0.087629354,Dairy,263,OUT035,9,Small,Tier 2,Supermarket Type1,1841
FDM03,12.65,LF,0,Meat,108,OUT046,16,Small,Tier 1,Supermarket Type1,750
FDF35,15,LF,0.154228739,Starchy Foods,107,OUT049,14,Medium,Tier 1,Supermarket Type1,750
DRM37,15.35,LF,0.096943078,Soft Drinks,197,OUT017,6,Small,Tier 2,Supermarket Type1,7686
NCV41,14.35,LF,0.017065268,Health and Hygiene,110,OUT049,14,Medium,Tier 1,Supermarket Type1,1768
NCK53,12.6,LF,0,Health and Hygiene,101,OUT027,28,Medium,Tier 3,Supermarket Type3,3472
FDW23,5.77,LF,0.082178616,Baking Goods,37,OUT045,11,Small,Tier 2,Supermarket Type1,541
FDW12,8.32,Regular,0.035542581,Baking Goods,143,OUT013,26,High,Tier 3,Supermarket Type1,1597
FDG44,6.13,LF,0.102171627,Fruits and Vegetables,54,OUT035,9,Small,Tier 2,Supermarket Type1,1025
FDJ36,14.5,Regular,0.128235818,Baking Goods,104,OUT035,9,Small,Tier 2,Supermarket Type1,205
FDX55,15.1,LF,0.0552059,Fruits and Vegetables,219,OUT046,16,Small,Tier 1,Supermarket Type1,6096
DRG13,17.25,LF,0.037337632,Soft Drinks,164,OUT018,4,Medium,Tier 3,Supermarket Type2,3289
NCD06,13,LF,0.099242622,Household,46,OUT013,26,High,Tier 3,Supermarket Type1,699
FDW22,12.6,Regular,0.030143704,Snack Foods,222,OUT027,28,Medium,Tier 3,Supermarket Type3,6208
FDD33,12.85,LF,0.108412059,Fruits and Vegetables,233,OUT045,11,Small,Tier 2,Supermarket Type1,3950
FDG24,7.98,LF,0.014628382,Baking Goods,82,OUT035,9,Small,Tier 2,Supermarket Type1,1332
FDE05,10.9,Regular,0.032454046,Frozen Foods,145,OUT046,16,Small,Tier 1,Supermarket Type1,3062
FDZ12,9.17,LF,0.102978817,Baking Goods,145,OUT046,16,Small,Tier 1,Supermarket Type1,4294
FDX37,16.2,LF,0.105498192,Canned,101,OUT010,15,Small,Tier 3,Grocery Store,399
FDE44,14.65,LF,0.171355643,Fruits and Vegetables,48,OUT035,9,Small,Tier 2,Supermarket Type1,739
FDS52,12.6,LF,0.009585169,Frozen Foods,103,OUT019,28,Small,Tier 1,Grocery Store,101
FDO39,6.99,Regular,0.137926458,Meat,185,OUT018,4,Medium,Tier 3,Supermarket Type2,4043
FDI32,17.7,LF,0,Fruits and Vegetables,115,OUT045,11,Small,Tier 2,Supermarket Type1,2764
FDV28,16.1,Regular,0,Frozen Foods,35,OUT017,6,Small,Tier 2,Supermarket Type1,340
NCP53,14.75,LF,0.033076388,Health and Hygiene,237,OUT017,6,Small,Tier 2,Supermarket Type1,3090
NCN43,12.15,LF,0.006770252,Others,124,OUT049,14,Medium,Tier 1,Supermarket Type1,1232
NCI31,12.6,LF,0.142393355,Others,36,OUT019,28,Small,Tier 1,Grocery Store,110
FDK55,18.5,LF,0.025813943,Meat,89,OUT045,11,Small,Tier 2,Supermarket Type1,892
FDC17,12.15,LF,0.015548178,Frozen Foods,211,OUT017,6,Small,Tier 2,Supermarket Type1,5049
FDV28,16.1,Regular,0.159698192,Frozen Foods,32,OUT035,9,Small,Tier 2,Supermarket Type1,1019
FDY26,20.6,Regular,0.030634813,Dairy,213,OUT018,4,Medium,Tier 3,Supermarket Type2,2541
NCU06,17.6,LF,0.074522745,Household,229,OUT049,14,Medium,Tier 1,Supermarket Type1,3216
FDV16,12.6,Regular,0.145200948,Frozen Foods,35,OUT019,28,Small,Tier 1,Grocery Store,136
FDY31,5.98,LF,0.043651198,Fruits and Vegetables,146,OUT045,11,Small,Tier 2,Supermarket Type1,3090
DRE37,13.5,LF,0.094366079,Soft Drinks,191,OUT049,14,Medium,Tier 1,Supermarket Type1,2836
FDH33,12.85,LF,0.121702394,Snack Foods,43,OUT035,9,Small,Tier 2,Supermarket Type1,703
FDA46,13.6,LF,0.117613212,Snack Foods,194,OUT035,9,Small,Tier 2,Supermarket Type1,2527
FDP12,9.8,Regular,0.045258247,Baking Goods,36,OUT035,9,Small,Tier 2,Supermarket Type1,282
FDJ09,15,LF,0.058485617,Snack Foods,45,OUT049,14,Medium,Tier 1,Supermarket Type1,679
NCS54,12.6,LF,0.00994477,Household,178,OUT027,28,Medium,Tier 3,Supermarket Type3,6528
FDJ33,12.6,Regular,0.087894475,Snack Foods,121,OUT027,28,Medium,Tier 3,Supermarket Type3,2587
FDF32,16.35,LF,0.113953562,Fruits and Vegetables,198,OUT010,15,Small,Tier 3,Grocery Store,791
FDN24,12.6,LF,0.198316649,Baking Goods,54,OUT019,28,Small,Tier 1,Grocery Store,273
FDX21,7.05,LF,0.084949955,Snack Foods,110,OUT035,9,Small,Tier 2,Supermarket Type1,1092
FDC57,20.1,Regular,0.054549098,Fruits and Vegetables,194,OUT013,26,High,Tier 3,Supermarket Type1,1158
NCZ06,19.6,LF,0.094545236,Household,255,OUT018,4,Medium,Tier 3,Supermarket Type2,5327
FDY56,16.35,Regular,0.062359467,Fruits and Vegetables,224,OUT013,26,High,Tier 3,Supermarket Type1,4288
NCH07,13.15,LF,0.092811105,Household,160,OUT049,14,Medium,Tier 1,Supermarket Type1,4120
FDS44,12.65,Regular,0.156679617,Fruits and Vegetables,239,OUT018,4,Medium,Tier 3,Supermarket Type2,4567
FDY33,14.5,Regular,0.09735225,Snack Foods,161,OUT049,14,Medium,Tier 1,Supermarket Type1,1750
FDZ48,17.75,LF,0.076113671,Baking Goods,111,OUT045,11,Small,Tier 2,Supermarket Type1,1007
FDY48,14,LF,0.023783007,Baking Goods,104,OUT045,11,Small,Tier 2,Supermarket Type1,1435
FDK16,12.6,LF,0.114771298,Frozen Foods,94,OUT027,28,Medium,Tier 3,Supermarket Type3,3904
FDT16,9.9,Regular,0.048662357,Frozen Foods,262,OUT046,16,Small,Tier 1,Supermarket Type1,4686
FDC26,10.2,LF,0.211539389,Canned,111,OUT010,15,Small,Tier 3,Grocery Store,111
DRJ47,18.25,LF,0.044430561,Hard Drinks,174,OUT018,4,Medium,Tier 3,Supermarket Type2,2597
FDQ04,6.4,LF,0.141860161,Frozen Foods,41,OUT010,15,Small,Tier 3,Grocery Store,41
FDN40,5.88,LF,0,Frozen Foods,154,OUT046,16,Small,Tier 1,Supermarket Type1,1999
FDS39,6.9,LF,0.022441883,Meat,144,OUT013,26,High,Tier 3,Supermarket Type1,2707
FDC11,20.5,LF,0.142370445,Starchy Foods,91,OUT018,4,Medium,Tier 3,Supermarket Type2,1427
FDQ39,14.8,LF,0.13564792,Meat,191,OUT010,15,Small,Tier 3,Grocery Store,191
FDB33,17.75,LF,0.014602837,Fruits and Vegetables,159,OUT049,14,Medium,Tier 1,Supermarket Type1,3819
FDU27,18.6,Regular,0.28701714,Meat,49,OUT010,15,Small,Tier 3,Grocery Store,48
FDM44,12.5,LF,0.031112643,Fruits and Vegetables,105,OUT045,11,Small,Tier 2,Supermarket Type1,1445
FDT32,19,Regular,0.065621523,Fruits and Vegetables,187,OUT035,9,Small,Tier 2,Supermarket Type1,5276
DRC13,8.26,Regular,0.032573725,Soft Drinks,125,OUT018,4,Medium,Tier 3,Supermarket Type2,985
NCO07,9.06,LF,0.009776268,Others,214,OUT046,16,Small,Tier 1,Supermarket Type1,1065
FDJ16,9.2,LF,0.115353642,Frozen Foods,59,OUT018,4,Medium,Tier 3,Supermarket Type2,927
FDB22,12.6,LF,0.110901004,Snack Foods,155,OUT027,28,Medium,Tier 3,Supermarket Type3,2768
NCS30,5.95,LF,0.093214866,Household,129,OUT045,11,Small,Tier 2,Supermarket Type1,2842
FDQ59,12.6,Regular,0,Breads,85,OUT027,28,Medium,Tier 3,Supermarket Type3,3020
FDI38,13.35,Regular,0.014649641,Canned,207,OUT049,14,Medium,Tier 1,Supermarket Type1,5798
FDR52,12.65,Regular,0.07603021,Frozen Foods,189,OUT035,9,Small,Tier 2,Supermarket Type1,4013
FDT15,12.15,Regular,0.042855388,Meat,182,OUT018,4,Medium,Tier 3,Supermarket Type2,2930
FDR52,12.6,Regular,0.133144259,Frozen Foods,191,OUT019,28,Small,Tier 1,Grocery Store,191
FDS60,20.85,LF,0.032580705,Baking Goods,180,OUT018,4,Medium,Tier 3,Supermarket Type2,2157
FDK52,18.25,LF,0,Frozen Foods,224,OUT018,4,Medium,Tier 3,Supermarket Type2,4966
FDA04,11.3,Regular,0.066865326,Frozen Foods,260,OUT045,11,Small,Tier 2,Supermarket Type1,2849
NCQ53,17.6,LF,0.018943666,Health and Hygiene,237,OUT045,11,Small,Tier 2,Supermarket Type1,6145
FDN28,5.88,Regular,0.030371121,Frozen Foods,102,OUT018,4,Medium,Tier 3,Supermarket Type2,1961
FDU12,12.6,Regular,0.132630345,Baking Goods,264,OUT019,28,Small,Tier 1,Grocery Store,791
FDT03,21.25,LF,0.01001904,Meat,185,OUT045,11,Small,Tier 2,Supermarket Type1,368
FDY57,20.2,Regular,0.121254236,Snack Foods,95,OUT046,16,Small,Tier 1,Supermarket Type1,1822
FDH56,9.8,Regular,0.063764099,Fruits and Vegetables,114,OUT013,26,High,Tier 3,Supermarket Type1,1738
DRM23,16.6,LF,0.136286138,Hard Drinks,171,OUT018,4,Medium,Tier 3,Supermarket Type2,2242
FDZ07,12.6,Regular,0.164391573,Fruits and Vegetables,63,OUT019,28,Small,Tier 1,Grocery Store,62
FDK40,7.04,LF,0.02189371,Frozen Foods,263,OUT045,11,Small,Tier 2,Supermarket Type1,3682
FDU04,7.93,LF,0,Frozen Foods,122,OUT046,16,Small,Tier 1,Supermarket Type1,2802
DRL37,15.5,LF,0,Soft Drinks,41,OUT017,6,Small,Tier 2,Supermarket Type1,649
FDT26,12.6,Regular,0.067624438,Dairy,121,OUT027,28,Medium,Tier 3,Supermarket Type3,1079
FDT24,12.35,Regular,0.186236236,Baking Goods,79,OUT045,11,Small,Tier 2,Supermarket Type1,1390
FDX57,12.6,Regular,0.047037323,Snack Foods,96,OUT027,28,Medium,Tier 3,Supermarket Type3,2625
FDA55,12.6,Regular,0.099780431,Fruits and Vegetables,225,OUT019,28,Small,Tier 1,Grocery Store,447
NCN05,8.24,LF,0.014488997,Health and Hygiene,184,OUT045,11,Small,Tier 2,Supermarket Type1,2930
FDR58,6.68,LF,0.04200648,Snack Foods,93,OUT045,11,Small,Tier 2,Supermarket Type1,1666
FDX47,6.55,Regular,0.034575546,Breads,157,OUT013,26,High,Tier 3,Supermarket Type1,1571
NCH54,13.5,LF,0.072965144,Household,161,OUT018,4,Medium,Tier 3,Supermarket Type2,1918
NCH42,6.86,LF,0.036530411,Household,228,OUT035,9,Small,Tier 2,Supermarket Type1,3905
FDH56,9.8,Regular,0.063946629,Fruits and Vegetables,117,OUT045,11,Small,Tier 2,Supermarket Type1,2317
FDQ48,14.3,Regular,0.034551415,Baking Goods,98,OUT018,4,Medium,Tier 3,Supermarket Type2,685
FDN20,19.35,LF,0.026329989,Fruits and Vegetables,169,OUT017,6,Small,Tier 2,Supermarket Type1,3706
FDA15,9.3,LF,0.016009057,Dairy,251,OUT013,26,High,Tier 3,Supermarket Type1,6474
FDS48,12.6,LF,0.048637888,Baking Goods,150,OUT019,28,Small,Tier 1,Grocery Store,150
FDW02,4.81,Regular,0.037852995,Dairy,126,OUT018,4,Medium,Tier 3,Supermarket Type2,3630
FDN03,12.6,Regular,0.015016891,Meat,249,OUT027,28,Medium,Tier 3,Supermarket Type3,6759
FDF57,14.5,Regular,0.059160135,Fruits and Vegetables,171,OUT017,6,Small,Tier 2,Supermarket Type1,2045
DRM37,15.35,LF,0.096379585,Soft Drinks,197,OUT035,9,Small,Tier 2,Supermarket Type1,4730
NCD54,21.1,LF,0.029008944,Household,143,OUT046,16,Small,Tier 1,Supermarket Type1,867
NCQ42,12.6,LF,0.039078047,Household,128,OUT027,28,Medium,Tier 3,Supermarket Type3,3179
FDW49,19.5,LF,0.082536604,Canned,177,OUT035,9,Small,Tier 2,Supermarket Type1,2149
DRI03,6.03,LF,0.0226848,Dairy,178,OUT013,26,High,Tier 3,Supermarket Type1,4605
FDD14,20.7,LF,0.170152831,Canned,183,OUT045,11,Small,Tier 2,Supermarket Type1,2582
FDN02,16.5,LF,0.073827748,Canned,209,OUT046,16,Small,Tier 1,Supermarket Type1,2485
FDQ45,12.6,Regular,0.010864186,Snack Foods,185,OUT027,28,Medium,Tier 3,Supermarket Type3,5329
FDX56,17.1,Regular,0.07436116,Fruits and Vegetables,206,OUT018,4,Medium,Tier 3,Supermarket Type2,4141
FDE51,12.6,Regular,0.168901843,Dairy,43,OUT019,28,Small,Tier 1,Grocery Store,45
FDT47,5.26,Regular,0.02455854,Breads,96,OUT045,11,Small,Tier 2,Supermarket Type1,2333
FDM22,14,Regular,0.041949832,Snack Foods,54,OUT035,9,Small,Tier 2,Supermarket Type1,1119
FDB27,7.58,LF,0.055502454,Dairy,197,OUT045,11,Small,Tier 2,Supermarket Type1,1577
FDE02,12.6,LF,0.120663214,Canned,96,OUT027,28,Medium,Tier 3,Supermarket Type3,2910
FDD38,16.75,Regular,0.00819018,Canned,104,OUT035,9,Small,Tier 2,Supermarket Type1,2852
FDF34,9.3,Regular,0.014098693,Snack Foods,198,OUT017,6,Small,Tier 2,Supermarket Type1,3373
FDP15,15.2,LF,0,Meat,256,OUT010,15,Small,Tier 3,Grocery Store,1282
NCI29,8.6,LF,0.032806066,Health and Hygiene,144,OUT017,6,Small,Tier 2,Supermarket Type1,2127
FDU27,18.6,Regular,0.172446822,Meat,47,OUT017,6,Small,Tier 2,Supermarket Type1,767
NCD55,12.6,LF,0.024213354,Household,42,OUT027,28,Medium,Tier 3,Supermarket Type3,294
FDU37,9.5,Regular,0,Canned,80,OUT046,16,Small,Tier 1,Supermarket Type1,1039
FDA01,15,Regular,0.054685839,Canned,60,OUT017,6,Small,Tier 2,Supermarket Type1,1582
FDS13,6.47,LF,0.124758619,Canned,264,OUT045,11,Small,Tier 2,Supermarket Type1,3445
FDK55,18.5,LF,0.02586664,Meat,89,OUT018,4,Medium,Tier 3,Supermarket Type2,1695
FDR36,6.72,Regular,0.121563385,Baking Goods,44,OUT035,9,Small,Tier 2,Supermarket Type1,545
DRK49,14.15,LF,0.035999599,Soft Drinks,42,OUT049,14,Medium,Tier 1,Supermarket Type1,162
DRM23,12.6,LF,0,Hard Drinks,172,OUT027,28,Medium,Tier 3,Supermarket Type3,6208
FDH47,13.5,Regular,0.21561193,Starchy Foods,99,OUT010,15,Small,Tier 3,Grocery Store,97
FDZ21,17.6,Regular,0.039381633,Snack Foods,98,OUT018,4,Medium,Tier 3,Supermarket Type2,676
FDI57,19.85,LF,0.054331235,Seafood,199,OUT017,6,Small,Tier 2,Supermarket Type1,4533
FDK26,12.6,Regular,0.056338482,Canned,185,OUT019,28,Small,Tier 1,Grocery Store,1305
FDQ36,7.86,Regular,0.161516894,Baking Goods,37,OUT035,9,Small,Tier 2,Supermarket Type1,447
FDJ58,12.6,Regular,0.184359831,Snack Foods,173,OUT019,28,Small,Tier 1,Grocery Store,859
FDD45,8.62,LF,0.116484721,Fruits and Vegetables,94,OUT045,11,Small,Tier 2,Supermarket Type1,1135
FDG50,7.41,LF,0.015302764,Canned,90,OUT045,11,Small,Tier 2,Supermarket Type1,2189
FDO36,12.6,LF,0.136417078,Baking Goods,180,OUT019,28,Small,Tier 1,Grocery Store,180
NCW42,18.2,LF,0.058707159,Household,221,OUT018,4,Medium,Tier 3,Supermarket Type2,3095
NCH18,9.3,LF,0.074753743,Household,246,OUT010,15,Small,Tier 3,Grocery Store,983
FDY59,12.6,LF,0.031251369,Baking Goods,93,OUT027,28,Medium,Tier 3,Supermarket Type3,1018
NCO42,21.25,LF,0.024705597,Household,145,OUT045,11,Small,Tier 2,Supermarket Type1,1604
FDM45,8.66,Regular,0.088693595,Snack Foods,123,OUT017,6,Small,Tier 2,Supermarket Type1,2181
NCV29,11.8,LF,0.038235337,Health and Hygiene,178,OUT010,15,Small,Tier 3,Grocery Store,711
FDT08,12.6,LF,0.048980156,Fruits and Vegetables,149,OUT027,28,Medium,Tier 3,Supermarket Type3,2996
NCQ43,12.6,LF,0.194874778,Others,110,OUT019,28,Small,Tier 1,Grocery Store,218
NCA54,16.5,LF,0.036611104,Household,181,OUT013,26,High,Tier 3,Supermarket Type1,3248
FDW55,12.6,Regular,0,Fruits and Vegetables,249,OUT035,9,Small,Tier 2,Supermarket Type1,6723
FDI10,12.6,Regular,0.07802465,Snack Foods,171,OUT027,28,Medium,Tier 3,Supermarket Type3,3449
NCS53,12.6,LF,0.157190017,Health and Hygiene,157,OUT019,28,Small,Tier 1,Grocery Store,317
FDZ35,12.6,Regular,0.022170592,Breads,105,OUT027,28,Medium,Tier 3,Supermarket Type3,3199
FDF10,15.5,Regular,0.156797787,Snack Foods,149,OUT013,26,High,Tier 3,Supermarket Type1,3973
FDO38,17.25,LF,0.07325106,Canned,76,OUT017,6,Small,Tier 2,Supermarket Type1,779
FDY45,17.5,LF,0.026289984,Snack Foods,254,OUT017,6,Small,Tier 2,Supermarket Type1,3815
FDC40,16,Regular,0.065328932,Dairy,78,OUT018,4,Medium,Tier 3,Supermarket Type2,1792
NCO54,19.5,LF,0.014296484,Household,54,OUT049,14,Medium,Tier 1,Supermarket Type1,1437
FDQ14,9.27,LF,0.062038986,Dairy,148,OUT018,4,Medium,Tier 3,Supermarket Type2,1798
FDM10,18.25,LF,0.075908374,Snack Foods,213,OUT013,26,High,Tier 3,Supermarket Type1,3847
DRK23,8.4,LF,0.072383777,Hard Drinks,252,OUT017,6,Small,Tier 2,Supermarket Type1,7084
NCR17,9.8,LF,0.024363026,Health and Hygiene,114,OUT013,26,High,Tier 3,Supermarket Type1,2085
FDG31,12.6,LF,0.066351687,Meat,65,OUT019,28,Small,Tier 1,Grocery Store,194
FDH02,7.27,Regular,0.020823289,Canned,92,OUT045,11,Small,Tier 2,Supermarket Type1,996
DRH37,17.6,LF,0.041851756,Soft Drinks,163,OUT017,6,Small,Tier 2,Supermarket Type1,3125
DRC36,13,Regular,0.045239326,Soft Drinks,174,OUT017,6,Small,Tier 2,Supermarket Type1,4378
FDB56,8.75,Regular,0.074778547,Fruits and Vegetables,186,OUT045,11,Small,Tier 2,Supermarket Type1,3567
NCK54,12.15,LF,0.029583249,Household,115,OUT045,11,Small,Tier 2,Supermarket Type1,1049
NCQ17,10.3,LF,0,Health and Hygiene,155,OUT013,26,High,Tier 3,Supermarket Type1,2816
FDM13,6.43,LF,0.063432676,Breakfast,133,OUT018,4,Medium,Tier 3,Supermarket Type2,525
FDT44,16.6,LF,0.103406065,Fruits and Vegetables,116,OUT018,4,Medium,Tier 3,Supermarket Type2,1178
FDO28,12.6,LF,0.126585095,Frozen Foods,122,OUT019,28,Small,Tier 1,Grocery Store,121
NCK07,10.65,LF,0.04896208,Others,166,OUT017,6,Small,Tier 2,Supermarket Type1,3947
NCP05,19.6,LF,0.025286583,Health and Hygiene,152,OUT046,16,Small,Tier 1,Supermarket Type1,1366
FDX11,16,Regular,0.106752081,Baking Goods,181,OUT046,16,Small,Tier 1,Supermarket Type1,1091
FDS52,8.89,LF,0.005485618,Frozen Foods,99,OUT045,11,Small,Tier 2,Supermarket Type1,607
FDB14,20.25,Regular,0.102932246,Canned,93,OUT045,11,Small,Tier 2,Supermarket Type1,1305
NCY06,12.6,LF,0.060888514,Household,130,OUT027,28,Medium,Tier 3,Supermarket Type3,1566
FDS45,5.18,Regular,0.029662795,Snack Foods,105,OUT017,6,Small,Tier 2,Supermarket Type1,2329
DRF23,4.61,LF,0,Hard Drinks,174,OUT046,16,Small,Tier 1,Supermarket Type1,1221
FDD33,12.6,LF,0,Fruits and Vegetables,232,OUT027,28,Medium,Tier 3,Supermarket Type3,6971
NCA53,11.4,LF,0.009918699,Health and Hygiene,49,OUT018,4,Medium,Tier 3,Supermarket Type2,778
FDC46,17.7,LF,0.116520447,Snack Foods,186,OUT035,9,Small,Tier 2,Supermarket Type1,2951
NCW41,18,LF,0.015447454,Health and Hygiene,159,OUT035,9,Small,Tier 2,Supermarket Type1,3962
FDZ39,19.7,Regular,0.018098194,Meat,105,OUT018,4,Medium,Tier 3,Supermarket Type2,310
FDE51,5.93,Regular,0.097012989,Dairy,43,OUT017,6,Small,Tier 2,Supermarket Type1,758
FDG32,12.6,LF,0.17514326,Fruits and Vegetables,222,OUT027,28,Medium,Tier 3,Supermarket Type3,9562
NCK07,10.65,LF,0.048785427,Others,164,OUT045,11,Small,Tier 2,Supermarket Type1,1645
NCQ41,14.8,LF,0.019476708,Health and Hygiene,193,OUT035,9,Small,Tier 2,Supermarket Type1,3902
FDL36,15.1,LF,0.076229769,Baking Goods,90,OUT045,11,Small,Tier 2,Supermarket Type1,1618
FDQ26,13.5,Regular,0,Dairy,58,OUT049,14,Medium,Tier 1,Supermarket Type1,711
FDR02,16.7,LF,0.022190488,Dairy,113,OUT017,6,Small,Tier 2,Supermarket Type1,3336
FDV59,13.35,LF,0,Breads,218,OUT018,4,Medium,Tier 3,Supermarket Type2,3266
FDZ33,10.2,LF,0,Snack Foods,147,OUT010,15,Small,Tier 3,Grocery Store,739
NCT41,15.7,LF,0.05610384,Health and Hygiene,154,OUT045,11,Small,Tier 2,Supermarket Type1,2581
FDB17,13.15,LF,0.061381589,Frozen Foods,180,OUT010,15,Small,Tier 3,Grocery Store,181
FDN44,13.15,LF,0.022795611,Fruits and Vegetables,160,OUT046,16,Small,Tier 1,Supermarket Type1,1598
FDE45,12.1,LF,0.040323731,Fruits and Vegetables,180,OUT013,26,High,Tier 3,Supermarket Type1,4657
FDG47,12.8,LF,0.070012633,Starchy Foods,263,OUT017,6,Small,Tier 2,Supermarket Type1,2886
NCP02,12.6,LF,0.044591774,Household,60,OUT027,28,Medium,Tier 3,Supermarket Type3,2192
FDW02,4.81,Regular,0.037699423,Dairy,126,OUT046,16,Small,Tier 1,Supermarket Type1,3880
NCM53,18.75,LF,0.052040915,Health and Hygiene,106,OUT046,16,Small,Tier 1,Supermarket Type1,2024
FDD47,7.6,Regular,0.142292265,Starchy Foods,171,OUT013,26,High,Tier 3,Supermarket Type1,3238
FDE28,9.5,Regular,0.132521929,Frozen Foods,229,OUT035,9,Small,Tier 2,Supermarket Type1,4147
FDV12,16.7,Regular,0.061122656,Baking Goods,100,OUT018,4,Medium,Tier 3,Supermarket Type2,2463
FDE36,5.26,Regular,0.041942549,Baking Goods,165,OUT018,4,Medium,Tier 3,Supermarket Type2,2293
FDU45,15.6,Regular,0.035506142,Snack Foods,112,OUT046,16,Small,Tier 1,Supermarket Type1,3302
FDP28,13.65,Regular,0.080573371,Frozen Foods,260,OUT013,26,High,Tier 3,Supermarket Type1,3915
FDH33,12.85,LF,0.121972274,Snack Foods,43,OUT045,11,Small,Tier 2,Supermarket Type1,703
FDO44,12.6,LF,0.087436672,Fruits and Vegetables,110,OUT035,9,Small,Tier 2,Supermarket Type1,663
FDR07,12.6,LF,0.136119549,Fruits and Vegetables,94,OUT019,28,Small,Tier 1,Grocery Store,190
FDJ45,17.75,LF,0.073396761,Seafood,35,OUT035,9,Small,Tier 2,Supermarket Type1,831
FDS59,14.8,Regular,0.073468631,Breads,111,OUT010,15,Small,Tier 3,Grocery Store,330
FDU34,18.25,LF,0.075132353,Snack Foods,126,OUT013,26,High,Tier 3,Supermarket Type1,2366
NCL06,14.65,LF,0.120624771,Household,262,OUT010,15,Small,Tier 3,Grocery Store,523
FDR37,16.5,Regular,0.110888167,Breakfast,182,OUT010,15,Small,Tier 3,Grocery Store,1095
NCM53,18.75,LF,0.052252908,Health and Hygiene,106,OUT018,4,Medium,Tier 3,Supermarket Type2,1704
DRG25,10.5,LF,0.019046089,Soft Drinks,188,OUT035,9,Small,Tier 2,Supermarket Type1,2237
DRE25,15.35,LF,0.073397129,Soft Drinks,92,OUT049,14,Medium,Tier 1,Supermarket Type1,2610
FDZ45,14.1,LF,0.067011609,Snack Foods,197,OUT045,11,Small,Tier 2,Supermarket Type1,2182
NCV53,8.27,LF,0.031490111,Health and Hygiene,239,OUT010,15,Small,Tier 3,Grocery Store,719
FDR55,12.15,Regular,0.132621594,Fruits and Vegetables,190,OUT018,4,Medium,Tier 3,Supermarket Type2,3782
FDS47,12.6,LF,0,Breads,88,OUT027,28,Medium,Tier 3,Supermarket Type3,1846
DRG27,8.9,LF,0.105110692,Dairy,41,OUT046,16,Small,Tier 1,Supermarket Type1,690
FDA02,14,Regular,0.02976887,Dairy,145,OUT049,14,Medium,Tier 1,Supermarket Type1,1300
FDF45,18.2,Regular,0.012229464,Fruits and Vegetables,57,OUT045,11,Small,Tier 2,Supermarket Type1,1406
FDZ58,17.85,LF,0.052176861,Snack Foods,123,OUT046,16,Small,Tier 1,Supermarket Type1,858
NCH30,17.1,LF,0.06725846,Household,115,OUT049,14,Medium,Tier 1,Supermarket Type1,2490
FDN03,9.8,Regular,0.025257508,Meat,249,OUT010,15,Small,Tier 3,Grocery Store,751
FDH12,9.6,LF,0.085085743,Baking Goods,105,OUT049,14,Medium,Tier 1,Supermarket Type1,1065
NCH54,13.5,LF,0.12163321,Household,162,OUT010,15,Small,Tier 3,Grocery Store,160
DRH01,17.5,LF,0.098102581,Soft Drinks,173,OUT045,11,Small,Tier 2,Supermarket Type1,4344
FDX01,12.6,LF,0.024047319,Canned,116,OUT027,28,Medium,Tier 3,Supermarket Type3,1981
FDD34,7.95,LF,0.01596609,Snack Foods,164,OUT017,6,Small,Tier 2,Supermarket Type1,1794
FDC53,12.6,LF,0.008792907,Frozen Foods,97,OUT027,28,Medium,Tier 3,Supermarket Type3,2956
FDO28,5.77,LF,0.072238195,Frozen Foods,120,OUT013,26,High,Tier 3,Supermarket Type1,1687
DRJ51,14.1,LF,0.08849163,Dairy,231,OUT017,6,Small,Tier 2,Supermarket Type1,7602
FDD14,20.7,LF,0.170500183,Canned,184,OUT018,4,Medium,Tier 3,Supermarket Type2,1660
